evidence_type,unique_ref_id,unique_ref_title,comparator_ref_id,comparator_ref_title,association_count,unique_ref,comparator_ref
IEA,GO_REF:0000107,Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara.,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,74111,"GO_REF:0000107
Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara.","GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms"
IEA,GO_REF:0000107,Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara.,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,73317,"GO_REF:0000107
Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara.","GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping."
IEA,GO_REF:0000107,Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara.,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,65089,"GO_REF:0000107
Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara.","GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models"
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000002,Gene Ontology annotation through association of InterPro records with GO terms.,2662,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000002
Gene Ontology annotation through association of InterPro records with GO terms."
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000003,Gene Ontology annotation based on Enzyme Commission mapping,4080,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000003
Gene Ontology annotation based on Enzyme Commission mapping"
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000033,Annotation inferences using phylogenetic trees,2393,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000033
Annotation inferences using phylogenetic trees"
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,4267,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping."
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,4064,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping"
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",4266,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt."
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,4241,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features."
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000107,Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara.,3688,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000107
Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara."
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,3986,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms"
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,4098,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping."
IEA,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,3837,"GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links.","GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models"
IEA,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,GO_REF:0000002,Gene Ontology annotation through association of InterPro records with GO terms.,10946,"GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms","GO_REF:0000002
Gene Ontology annotation through association of InterPro records with GO terms."
IEA,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,GO_REF:0000003,Gene Ontology annotation based on Enzyme Commission mapping,10946,"GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms","GO_REF:0000003
Gene Ontology annotation based on Enzyme Commission mapping"
IEA,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,GO_REF:0000033,Annotation inferences using phylogenetic trees,10946,"GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms","GO_REF:0000033
Annotation inferences using phylogenetic trees"
IEA,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,10946,"GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms","GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping."
IEA,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,10946,"GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms","GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping"
IEA,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",10946,"GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms","GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt."
IEA,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,10946,"GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms","GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features."
IEA,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,GO_REF:0000107,Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara.,10946,"GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms","GO_REF:0000107
Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara."
IEA,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",10946,"GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms","GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links."
IEA,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,10946,"GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms","GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping."
IEA,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,10946,"GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms","GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models"
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000002,Gene Ontology annotation through association of InterPro records with GO terms.,1650,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000002
Gene Ontology annotation through association of InterPro records with GO terms."
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000003,Gene Ontology annotation based on Enzyme Commission mapping,805,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000003
Gene Ontology annotation based on Enzyme Commission mapping"
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000033,Annotation inferences using phylogenetic trees,1171,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000033
Annotation inferences using phylogenetic trees"
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,2365,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping."
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,2272,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping"
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",2365,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt."
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,2297,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features."
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000107,Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara.,1902,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000107
Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara."
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",2365,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links."
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,2365,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms"
IEA,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,1832,"GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping.","GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models"
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000002,Gene Ontology annotation through association of InterPro records with GO terms.,18531,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000002
Gene Ontology annotation through association of InterPro records with GO terms."
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000003,Gene Ontology annotation based on Enzyme Commission mapping,21869,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000003
Gene Ontology annotation based on Enzyme Commission mapping"
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000033,Annotation inferences using phylogenetic trees,12249,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000033
Annotation inferences using phylogenetic trees"
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,22723,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping."
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,17876,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping"
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",19380,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt."
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,22405,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features."
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000107,Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara.,15615,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000107
Automatic transfer of experimentally verified manual GO annotation data to orthologs using Ensembl Compara."
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",22595,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links."
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000115,Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms,22932,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000115
Automatic Gene Ontology annotation of non-coding RNA sequences through association of Rfam records with GO terms"
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,22137,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping."
