evidence_type,unique_ref_id,unique_ref_title,comparator_ref_id,comparator_ref_title,association_count,unique_ref,comparator_ref
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,261363,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features."
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",351198,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links."
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,318847,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping."
IEA,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,GO_REF:0000118,TreeGrafter-generated GO annotations,196567,"GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models","GO_REF:0000118
TreeGrafter-generated GO annotations"
IEA,GO_REF:0000118,TreeGrafter-generated GO annotations,GO_REF:0000002,Gene Ontology annotation through association of InterPro records with GO terms.,808524,"GO_REF:0000118
TreeGrafter-generated GO annotations","GO_REF:0000002
Gene Ontology annotation through association of InterPro records with GO terms."
IEA,GO_REF:0000118,TreeGrafter-generated GO annotations,GO_REF:0000003,Gene Ontology annotation based on Enzyme Commission mapping,1056013,"GO_REF:0000118
TreeGrafter-generated GO annotations","GO_REF:0000003
Gene Ontology annotation based on Enzyme Commission mapping"
IEA,GO_REF:0000118,TreeGrafter-generated GO annotations,GO_REF:0000041,Gene Ontology annotation based on UniPathway vocabulary mapping.,1145728,"GO_REF:0000118
TreeGrafter-generated GO annotations","GO_REF:0000041
Gene Ontology annotation based on UniPathway vocabulary mapping."
IEA,GO_REF:0000118,TreeGrafter-generated GO annotations,GO_REF:0000043,Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping,1084230,"GO_REF:0000118
TreeGrafter-generated GO annotations","GO_REF:0000043
Gene Ontology annotation based on UniProtKB/Swiss-Prot keyword mapping"
IEA,GO_REF:0000118,TreeGrafter-generated GO annotations,GO_REF:0000044,"Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt.",1112255,"GO_REF:0000118
TreeGrafter-generated GO annotations","GO_REF:0000044
Gene Ontology annotation based on UniProtKB/Swiss-Prot Subcellular Location vocabulary mapping, accompanied by conservative changes to GO terms applied by UniProt."
IEA,GO_REF:0000118,TreeGrafter-generated GO annotations,GO_REF:0000104,Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features.,954015,"GO_REF:0000118
TreeGrafter-generated GO annotations","GO_REF:0000104
Electronic Gene Ontology annotations created by transferring manual GO annotations between related proteins based on shared sequence features."
IEA,GO_REF:0000118,TreeGrafter-generated GO annotations,GO_REF:0000108,"Automatic assignment of GO terms using logical inference, based on on inter-ontology links.",1170448,"GO_REF:0000118
TreeGrafter-generated GO annotations","GO_REF:0000108
Automatic assignment of GO terms using logical inference, based on on inter-ontology links."
IEA,GO_REF:0000118,TreeGrafter-generated GO annotations,GO_REF:0000116,Automatic Gene Ontology annotation based on Rhea mapping.,1115914,"GO_REF:0000118
TreeGrafter-generated GO annotations","GO_REF:0000116
Automatic Gene Ontology annotation based on Rhea mapping."
IEA,GO_REF:0000118,TreeGrafter-generated GO annotations,GO_REF:0000117,Electronic Gene Ontology annotations created by ARBA machine learning models,1092919,"GO_REF:0000118
TreeGrafter-generated GO annotations","GO_REF:0000117
Electronic Gene Ontology annotations created by ARBA machine learning models"
