evidence_type,supporting_references,go_term,go_term_label,association_count,method_name
IEA,GO_REF:0000002,GO:0004197,cysteine-type endopeptidase activity,924,InterPro2GO
IEA,GO_REF:0000002,GO:0019867,outer membrane,924,InterPro2GO
IEA,GO_REF:0000002,GO:0008821,crossover junction DNA endonuclease activity,921,InterPro2GO
IEA,GO_REF:0000002,GO:0030880,RNA polymerase complex,918,InterPro2GO
IEA,GO_REF:0000002,GO:0003774,cytoskeletal motor activity,918,InterPro2GO
IEA,GO_REF:0000002,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",917,InterPro2GO
IEA,GO_REF:0000002,GO:0070197,meiotic attachment of telomere to nuclear envelope,915,InterPro2GO
IEA,GO_REF:0000002,GO:0097602,cullin family protein binding,914,InterPro2GO
IEA,GO_REF:0000002,GO:0045132,meiotic chromosome segregation,913,InterPro2GO
IEA,GO_REF:0000002,GO:0008296,3'-5'-DNA exonuclease activity,913,InterPro2GO
IEA,GO_REF:0000002,GO:0042790,nucleolar large rRNA transcription by RNA polymerase I,911,InterPro2GO
IEA,GO_REF:0000002,GO:0015662,P-type ion transporter activity,907,InterPro2GO
IEA,GO_REF:0000002,GO:0015075,monoatomic ion transmembrane transporter activity,907,InterPro2GO
IEA,GO_REF:0000002,GO:0031417,NatC complex,904,InterPro2GO
IEA,GO_REF:0000002,GO:0005221,intracellularly cyclic nucleotide-activated monoatomic cation channel activity,903,InterPro2GO
IEA,GO_REF:0000002,GO:0061575,cyclin-dependent protein serine/threonine kinase activator activity,897,InterPro2GO
IEA,GO_REF:0000002,GO:0004812,aminoacyl-tRNA ligase activity,894,InterPro2GO
IEA,GO_REF:0000002,GO:0002100,tRNA wobble adenosine to inosine editing,889,InterPro2GO
IEA,GO_REF:0000002,GO:0035312,5'-3' DNA exonuclease activity,889,InterPro2GO
IEA,GO_REF:0000002,GO:0006506,GPI anchor biosynthetic process,884,InterPro2GO
IEA,GO_REF:0000002,GO:0004521,RNA endonuclease activity,882,InterPro2GO
IEA,GO_REF:0000002,GO:0005669,transcription factor TFIID complex,878,InterPro2GO
IEA,GO_REF:0000002,GO:0016773,"phosphotransferase activity, alcohol group as acceptor",873,InterPro2GO
IEA,GO_REF:0000002,GO:0006198,cAMP catabolic process,870,InterPro2GO
IEA,GO_REF:0000002,GO:0000445,THO complex part of transcription export complex,868,InterPro2GO
IEA,GO_REF:0000002,GO:0000150,DNA strand exchange activity,868,InterPro2GO
IEA,GO_REF:0000002,GO:0019863,IgE binding,868,InterPro2GO
IEA,GO_REF:0000002,GO:0060962,regulation of ribosomal protein gene transcription by RNA polymerase II,867,InterPro2GO
IEA,GO_REF:0000002,GO:0032266,phosphatidylinositol-3-phosphate binding,861,InterPro2GO
IEA,GO_REF:0000002,GO:0015631,tubulin binding,860,InterPro2GO
IEA,GO_REF:0000002,GO:0017022,myosin binding,856,InterPro2GO
IEA,GO_REF:0000002,GO:0140849,ATP-dependent H2AZ histone chaperone activity,855,InterPro2GO
IEA,GO_REF:0000002,GO:0016531,copper chaperone activity,854,InterPro2GO
IEA,GO_REF:0000002,GO:0044772,mitotic cell cycle phase transition,854,InterPro2GO
IEA,GO_REF:0000002,GO:0000272,polysaccharide catabolic process,854,InterPro2GO
IEA,GO_REF:0000002,GO:0140492,metal-dependent deubiquitinase activity,853,InterPro2GO
IEA,GO_REF:0000002,GO:0004713,protein tyrosine kinase activity,851,InterPro2GO
IEA,GO_REF:0000002,GO:0051726,regulation of cell cycle,850,InterPro2GO
IEA,GO_REF:0000002,GO:0004518,nuclease activity,848,InterPro2GO
IEA,GO_REF:0000002,GO:0035145,exon-exon junction complex,848,InterPro2GO
IEA,GO_REF:0000002,GO:0019905,syntaxin binding,845,InterPro2GO
IEA,GO_REF:0000002,GO:0010498,proteasomal protein catabolic process,844,InterPro2GO
IEA,GO_REF:0000002,GO:0009411,response to UV,842,InterPro2GO
IEA,GO_REF:0000002,GO:0005885,Arp2/3 protein complex,840,InterPro2GO
IEA,GO_REF:0000002,GO:0004764,shikimate 3-dehydrogenase (NADP+) activity,839,InterPro2GO
IEA,GO_REF:0000002,GO:0042256,cytosolic ribosome assembly,838,InterPro2GO
IEA,GO_REF:0000002,GO:0000812,Swr1 complex,838,InterPro2GO
IEA,GO_REF:0000002,GO:0015926,glucosidase activity,838,InterPro2GO
IEA,GO_REF:0000002,GO:0016746,acyltransferase activity,833,InterPro2GO
IEA,GO_REF:0000002,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,832,InterPro2GO
IEA,GO_REF:0000002,GO:0006788,heme oxidation,831,InterPro2GO
IEA,GO_REF:0000002,GO:0033566,gamma-tubulin complex localization,829,InterPro2GO
IEA,GO_REF:0000002,GO:0000931,gamma-tubulin ring complex,828,InterPro2GO
IEA,GO_REF:0000002,GO:0032008,positive regulation of TOR signaling,828,InterPro2GO
IEA,GO_REF:0000002,GO:0031011,Ino80 complex,825,InterPro2GO
IEA,GO_REF:0000002,GO:0016125,sterol metabolic process,821,InterPro2GO
IEA,GO_REF:0000002,GO:0031461,cullin-RING ubiquitin ligase complex,820,InterPro2GO
IEA,GO_REF:0000002,GO:0019829,ATPase-coupled monoatomic cation transmembrane transporter activity,819,InterPro2GO
IEA,GO_REF:0000002,GO:0030904,retromer complex,817,InterPro2GO
IEA,GO_REF:0000002,GO:0004364,glutathione transferase activity,816,InterPro2GO
IEA,GO_REF:0000002,GO:0015113,nitrite transmembrane transporter activity,809,InterPro2GO
IEA,GO_REF:0000002,GO:0015707,nitrite transport,807,InterPro2GO
IEA,GO_REF:0000002,GO:0032934,sterol binding,805,InterPro2GO
IEA,GO_REF:0000002,GO:0034080,CENP-A containing chromatin assembly,800,InterPro2GO
IEA,GO_REF:0000002,GO:0035226,glutamate-cysteine ligase catalytic subunit binding,795,InterPro2GO
IEA,GO_REF:0000002,GO:0006098,pentose-phosphate shunt,782,InterPro2GO
IEA,GO_REF:0000002,GO:0004392,heme oxygenase (decyclizing) activity,781,InterPro2GO
IEA,GO_REF:0000002,GO:0005871,kinesin complex,780,InterPro2GO
IEA,GO_REF:0000002,GO:0034194,D-galactonate catabolic process,776,InterPro2GO
IEA,GO_REF:0000002,GO:0042407,cristae formation,772,InterPro2GO
IEA,GO_REF:0000002,GO:0000795,synaptonemal complex,771,InterPro2GO
IEA,GO_REF:0000002,GO:0008869,galactonate dehydratase activity,770,InterPro2GO
IEA,GO_REF:0000002,GO:0009272,fungal-type cell wall biogenesis,769,InterPro2GO
IEA,GO_REF:0000002,GO:0000103,sulfate assimilation,767,InterPro2GO
IEA,GO_REF:0000002,GO:0003830,"beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity",766,InterPro2GO
IEA,GO_REF:0000002,GO:0008318,protein prenyltransferase activity,756,InterPro2GO
IEA,GO_REF:0000002,GO:0006974,DNA damage response,750,InterPro2GO
IEA,GO_REF:0000002,GO:0044284,mitochondrial crista junction,749,InterPro2GO
IEA,GO_REF:0000002,GO:0001181,RNA polymerase I general transcription initiation factor activity,749,InterPro2GO
IEA,GO_REF:0000002,GO:0140658,ATP-dependent chromatin remodeler activity,746,InterPro2GO
IEA,GO_REF:0000002,GO:0033617,mitochondrial cytochrome c oxidase assembly,746,InterPro2GO
IEA,GO_REF:0000002,GO:0008033,tRNA processing,743,InterPro2GO
IEA,GO_REF:0000002,GO:0051730,GTP-dependent polyribonucleotide 5'-hydroxyl-kinase activity,742,InterPro2GO
IEA,GO_REF:0000002,GO:0031179,peptide modification,740,InterPro2GO
IEA,GO_REF:0000002,GO:0000156,phosphorelay response regulator activity,740,InterPro2GO
IEA,GO_REF:0000002,GO:0009168,purine ribonucleoside monophosphate biosynthetic process,739,InterPro2GO
IEA,GO_REF:0000002,GO:0019243,methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione,733,InterPro2GO
IEA,GO_REF:0000002,GO:0042720,mitochondrial inner membrane peptidase complex,733,InterPro2GO
IEA,GO_REF:0000002,GO:0007155,cell adhesion,731,InterPro2GO
IEA,GO_REF:0000002,GO:0006862,nucleotide transport,729,InterPro2GO
IEA,GO_REF:0000002,GO:0008962,phosphatidylglycerophosphatase activity,726,InterPro2GO
IEA,GO_REF:0000002,GO:0045121,membrane raft,724,InterPro2GO
IEA,GO_REF:0000002,GO:1990426,mitotic recombination-dependent replication fork processing,719,InterPro2GO
IEA,GO_REF:0000002,GO:0030131,clathrin adaptor complex,715,InterPro2GO
IEA,GO_REF:0000002,GO:0090324,negative regulation of oxidative phosphorylation,713,InterPro2GO
IEA,GO_REF:0000002,GO:0016197,endosomal transport,712,InterPro2GO
IEA,GO_REF:0000002,GO:0004888,transmembrane signaling receptor activity,710,InterPro2GO
IEA,GO_REF:0000002,GO:0071986,Ragulator complex,708,InterPro2GO
IEA,GO_REF:0000002,GO:0000730,DNA recombinase assembly,708,InterPro2GO
IEA,GO_REF:0000002,GO:0006080,substituted mannan metabolic process,706,InterPro2GO
IEA,GO_REF:0000002,GO:0004867,serine-type endopeptidase inhibitor activity,705,InterPro2GO
IEA,GO_REF:0000002,GO:0006857,oligopeptide transport,702,InterPro2GO
IEA,GO_REF:0000002,GO:0016985,"mannan endo-1,4-beta-mannosidase activity",699,InterPro2GO
IEA,GO_REF:0000002,GO:0045901,positive regulation of translational elongation,698,InterPro2GO
IEA,GO_REF:0000002,GO:0031533,mRNA capping enzyme complex,697,InterPro2GO
IEA,GO_REF:0000002,GO:0003746,translation elongation factor activity,695,InterPro2GO
IEA,GO_REF:0000002,GO:0009254,peptidoglycan turnover,686,InterPro2GO
IEA,GO_REF:0000002,GO:0045033,peroxisome inheritance,683,InterPro2GO
IEA,GO_REF:0000002,GO:0006040,amino sugar metabolic process,682,InterPro2GO
IEA,GO_REF:0000002,GO:0005664,nuclear origin of replication recognition complex,681,InterPro2GO
IEA,GO_REF:0000002,GO:0030123,AP-3 adaptor complex,681,InterPro2GO
IEA,GO_REF:0000002,GO:0004609,phosphatidylserine decarboxylase activity,680,InterPro2GO
IEA,GO_REF:0000002,GO:0004048,anthranilate phosphoribosyltransferase activity,680,InterPro2GO
IEA,GO_REF:0000002,GO:0005777,peroxisome,667,InterPro2GO
IEA,GO_REF:0000002,GO:0006383,transcription by RNA polymerase III,662,InterPro2GO
IEA,GO_REF:0000002,GO:0005784,Sec61 translocon complex,656,InterPro2GO
IEA,GO_REF:0000002,GO:0006809,nitric oxide biosynthetic process,656,InterPro2GO
IEA,GO_REF:0000002,GO:0050032,L-rhamnonate dehydratase activity,656,InterPro2GO
IEA,GO_REF:0000002,GO:0008277,regulation of G protein-coupled receptor signaling pathway,655,InterPro2GO
IEA,GO_REF:0000002,GO:0005780,extrinsic component of intraperoxisomal membrane,655,InterPro2GO
IEA,GO_REF:0000002,GO:0004934,mating-type alpha-factor pheromone receptor activity,650,InterPro2GO
IEA,GO_REF:0000002,GO:0099122,RNA polymerase II C-terminal domain binding,646,InterPro2GO
IEA,GO_REF:0000002,GO:1990879,CST complex,646,InterPro2GO
IEA,GO_REF:0000002,GO:0006419,alanyl-tRNA aminoacylation,646,InterPro2GO
IEA,GO_REF:0000002,GO:0005762,mitochondrial large ribosomal subunit,641,InterPro2GO
IEA,GO_REF:0000002,GO:0004813,alanine-tRNA ligase activity,638,InterPro2GO
IEA,GO_REF:0000002,GO:0003690,double-stranded DNA binding,638,InterPro2GO
IEA,GO_REF:0000002,GO:0004089,carbonate dehydratase activity,637,InterPro2GO
IEA,GO_REF:0000002,GO:0016903,"oxidoreductase activity, acting on the aldehyde or oxo group of donors",637,InterPro2GO
IEA,GO_REF:0000002,GO:0005840,ribosome,636,InterPro2GO
IEA,GO_REF:0000002,GO:0004104,cholinesterase activity,636,InterPro2GO
IEA,GO_REF:0000002,GO:0006644,phospholipid metabolic process,632,InterPro2GO
IEA,GO_REF:0000002,GO:0001919,regulation of receptor recycling,630,InterPro2GO
IEA,GO_REF:0000002,GO:0043410,positive regulation of MAPK cascade,630,InterPro2GO
IEA,GO_REF:0000002,GO:0071230,cellular response to amino acid stimulus,630,InterPro2GO
IEA,GO_REF:0000002,GO:0045048,protein insertion into ER membrane,623,InterPro2GO
IEA,GO_REF:0000002,GO:0043014,alpha-tubulin binding,622,InterPro2GO
IEA,GO_REF:0000002,GO:1902412,regulation of mitotic cytokinesis,620,InterPro2GO
IEA,GO_REF:0000002,GO:0004185,serine-type carboxypeptidase activity,618,InterPro2GO
IEA,GO_REF:0000002,GO:0031902,late endosome membrane,618,InterPro2GO
IEA,GO_REF:0000002,GO:0034440,lipid oxidation,617,InterPro2GO
IEA,GO_REF:0000002,GO:0007623,circadian rhythm,617,InterPro2GO
IEA,GO_REF:0000002,GO:0015450,protein-transporting ATPase activity,616,InterPro2GO
IEA,GO_REF:0000002,GO:0050482,arachidonate secretion,613,InterPro2GO
IEA,GO_REF:0000002,GO:0004623,phospholipase A2 activity,611,InterPro2GO
IEA,GO_REF:0000002,GO:0043047,single-stranded telomeric DNA binding,609,InterPro2GO
IEA,GO_REF:0000002,GO:0050334,thiaminase activity,594,InterPro2GO
IEA,GO_REF:0000002,GO:0016233,telomere capping,571,InterPro2GO
IEA,GO_REF:0000002,GO:0046856,phosphatidylinositol dephosphorylation,566,InterPro2GO
IEA,GO_REF:0000002,GO:0008864,formyltetrahydrofolate deformylase activity,563,InterPro2GO
IEA,GO_REF:0000002,GO:0005839,proteasome core complex,562,InterPro2GO
IEA,GO_REF:0000002,GO:0030163,protein catabolic process,561,InterPro2GO
IEA,GO_REF:0000002,GO:0017108,5'-flap endonuclease activity,561,InterPro2GO
IEA,GO_REF:0000002,GO:0006582,melanin metabolic process,560,InterPro2GO
IEA,GO_REF:0000002,GO:0035999,tetrahydrofolate interconversion,555,InterPro2GO
IEA,GO_REF:0000002,GO:0008460,"dTDP-glucose 4,6-dehydratase activity",555,InterPro2GO
IEA,GO_REF:0000002,GO:0050897,cobalt ion binding,554,InterPro2GO
IEA,GO_REF:0000002,GO:0000781,"chromosome, telomeric region",550,InterPro2GO
IEA,GO_REF:0000002,GO:0030411,scytalone dehydratase activity,547,InterPro2GO
IEA,GO_REF:0000002,GO:0004318,enoyl-[acyl-carrier-protein] reductase (NADH) activity,547,InterPro2GO
IEA,GO_REF:0000002,GO:0006337,nucleosome disassembly,545,InterPro2GO
IEA,GO_REF:0000002,GO:0030071,regulation of mitotic metaphase/anaphase transition,541,InterPro2GO
IEA,GO_REF:0000002,GO:0019171,(3R)-hydroxyacyl-[acyl-carrier-protein] dehydratase activity,531,InterPro2GO
IEA,GO_REF:0000002,GO:0070823,HDA1 complex,529,InterPro2GO
IEA,GO_REF:0000002,GO:0016459,myosin complex,527,InterPro2GO
IEA,GO_REF:0000002,GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",526,InterPro2GO
IEA,GO_REF:0000002,GO:0000082,G1/S transition of mitotic cell cycle,524,InterPro2GO
IEA,GO_REF:0000002,GO:0046677,response to antibiotic,523,InterPro2GO
IEA,GO_REF:0000002,GO:0016776,"phosphotransferase activity, phosphate group as acceptor",521,InterPro2GO
IEA,GO_REF:0000002,GO:0000785,chromatin,514,InterPro2GO
IEA,GO_REF:0000002,GO:0042732,D-xylose metabolic process,513,InterPro2GO
IEA,GO_REF:0000002,GO:0004726,non-membrane spanning protein tyrosine phosphatase activity,512,InterPro2GO
IEA,GO_REF:0000002,GO:0050151,oleate hydratase activity,508,InterPro2GO
IEA,GO_REF:0000002,GO:0018506,maleylacetate reductase activity,507,InterPro2GO
IEA,GO_REF:0000002,GO:0032574,5'-3' RNA helicase activity,506,InterPro2GO
IEA,GO_REF:0000002,GO:0005849,mRNA cleavage factor complex,503,InterPro2GO
IEA,GO_REF:0000002,GO:0003910,DNA ligase (ATP) activity,502,InterPro2GO
IEA,GO_REF:0000002,GO:0005092,GDP-dissociation inhibitor activity,500,InterPro2GO
IEA,GO_REF:0000002,GO:0015267,channel activity,499,InterPro2GO
IEA,GO_REF:0000002,GO:0046470,phosphatidylcholine metabolic process,492,InterPro2GO
IEA,GO_REF:0000002,GO:0052689,carboxylic ester hydrolase activity,491,InterPro2GO
IEA,GO_REF:0000002,GO:0009306,protein secretion,483,InterPro2GO
IEA,GO_REF:0000002,GO:0009341,beta-galactosidase complex,481,InterPro2GO
IEA,GO_REF:0000002,GO:0061640,cytoskeleton-dependent cytokinesis,480,InterPro2GO
IEA,GO_REF:0000002,GO:0004668,protein-arginine deiminase activity,480,InterPro2GO
IEA,GO_REF:0000002,GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,480,InterPro2GO
IEA,GO_REF:0000002,GO:0009310,amine catabolic process,478,InterPro2GO
IEA,GO_REF:0000002,GO:0004311,geranylgeranyl diphosphate synthase activity,476,InterPro2GO
IEA,GO_REF:0000002,GO:0016830,carbon-carbon lyase activity,474,InterPro2GO
IEA,GO_REF:0000002,GO:0000339,RNA cap binding,474,InterPro2GO
IEA,GO_REF:0000002,GO:0070988,demethylation,472,InterPro2GO
IEA,GO_REF:0000002,GO:0038023,signaling receptor activity,472,InterPro2GO
IEA,GO_REF:0000002,GO:0048255,mRNA stabilization,472,InterPro2GO
IEA,GO_REF:0000002,GO:0043546,molybdopterin cofactor binding,466,InterPro2GO
IEA,GO_REF:0000002,GO:0016831,carboxy-lyase activity,463,InterPro2GO
IEA,GO_REF:0000002,GO:0036297,interstrand cross-link repair,459,InterPro2GO
IEA,GO_REF:0000002,GO:0003993,acid phosphatase activity,459,InterPro2GO
IEA,GO_REF:0000002,GO:0045905,positive regulation of translational termination,458,InterPro2GO
IEA,GO_REF:0000002,GO:0032974,amino acid transmembrane export from vacuole,457,InterPro2GO
IEA,GO_REF:0000002,GO:0006012,galactose metabolic process,456,InterPro2GO
IEA,GO_REF:0000002,GO:0009446,putrescine biosynthetic process,452,InterPro2GO
IEA,GO_REF:0000002,GO:0008076,voltage-gated potassium channel complex,449,InterPro2GO
IEA,GO_REF:0000002,GO:0007008,outer mitochondrial membrane organization,448,InterPro2GO
IEA,GO_REF:0000002,GO:0050135,NADP+ nucleosidase activity,448,InterPro2GO
IEA,GO_REF:0000002,GO:0004064,arylesterase activity,444,InterPro2GO
IEA,GO_REF:0000002,GO:0006915,apoptotic process,444,InterPro2GO
IEA,GO_REF:0000002,GO:0010960,magnesium ion homeostasis,443,InterPro2GO
IEA,GO_REF:0000002,GO:0004565,beta-galactosidase activity,437,InterPro2GO
IEA,GO_REF:0000002,GO:0030697,"tRNA (uracil(54)-C5)-methyltransferase activity, S-adenosyl methionine-dependent",437,InterPro2GO
IEA,GO_REF:0000002,GO:0008677,2-dehydropantoate 2-reductase activity,435,InterPro2GO
IEA,GO_REF:0000002,GO:0004150,dihydroneopterin aldolase activity,433,InterPro2GO
IEA,GO_REF:0000002,GO:0032866,D-xylose reductase (NADPH) activity,431,InterPro2GO
IEA,GO_REF:0000002,GO:0019836,symbiont-mediated hemolysis of host erythrocyte,429,InterPro2GO
IEA,GO_REF:0000002,GO:0051225,spindle assembly,428,InterPro2GO
IEA,GO_REF:0000002,GO:0000387,spliceosomal snRNP assembly,425,InterPro2GO
IEA,GO_REF:0000002,GO:0017000,antibiotic biosynthetic process,422,InterPro2GO
IEA,GO_REF:0000002,GO:0032264,IMP salvage,420,InterPro2GO
IEA,GO_REF:0000002,GO:0001510,RNA methylation,419,InterPro2GO
IEA,GO_REF:0000002,GO:0006078,(1->6)-beta-D-glucan biosynthetic process,419,InterPro2GO
IEA,GO_REF:0000002,GO:0000030,mannosyltransferase activity,419,InterPro2GO
IEA,GO_REF:0000002,GO:0036054,protein-malonyllysine demalonylase activity,417,InterPro2GO
IEA,GO_REF:0000002,GO:0000492,box C/D snoRNP assembly,417,InterPro2GO
IEA,GO_REF:0000002,GO:0036055,protein-succinyllysine desuccinylase activity,417,InterPro2GO
IEA,GO_REF:0000002,GO:0016891,"RNA endonuclease activity producing 5'-phosphomonoesters, hydrolytic mechanism",414,InterPro2GO
IEA,GO_REF:0000002,GO:0031122,cytoplasmic microtubule organization,409,InterPro2GO
IEA,GO_REF:0000002,GO:0016783,sulfurtransferase activity,409,InterPro2GO
IEA,GO_REF:0000002,GO:0005643,nuclear pore,405,InterPro2GO
IEA,GO_REF:0000002,GO:0009190,cyclic nucleotide biosynthetic process,405,InterPro2GO
IEA,GO_REF:0000002,GO:0006695,cholesterol biosynthetic process,400,InterPro2GO
IEA,GO_REF:0000002,GO:0004631,phosphomevalonate kinase activity,399,InterPro2GO
IEA,GO_REF:0000002,GO:0045895,"positive regulation of mating-type specific transcription, DNA-templated",399,InterPro2GO
IEA,GO_REF:0000002,GO:0072659,protein localization to plasma membrane,398,InterPro2GO
IEA,GO_REF:0000002,GO:0008301,"DNA binding, bending",397,InterPro2GO
IEA,GO_REF:0000002,GO:0007531,mating type determination,397,InterPro2GO
IEA,GO_REF:0000002,GO:0160246,NADPH-iron-sulfur [2Fe-2S] protein oxidoreductase activity,396,InterPro2GO
IEA,GO_REF:0000002,GO:0006398,mRNA 3'-end processing by stem-loop binding and cleavage,395,InterPro2GO
IEA,GO_REF:0000002,GO:0050023,L-fuconate dehydratase activity,393,InterPro2GO
IEA,GO_REF:0000002,GO:0009298,GDP-mannose biosynthetic process,392,InterPro2GO
IEA,GO_REF:0000002,GO:0016624,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor",390,InterPro2GO
IEA,GO_REF:0000002,GO:0016855,"racemase and epimerase activity, acting on amino acids and derivatives",385,InterPro2GO
IEA,GO_REF:0000002,GO:0048244,phytanoyl-CoA dioxygenase activity,381,InterPro2GO
IEA,GO_REF:0000002,GO:0001561,fatty acid alpha-oxidation,381,InterPro2GO
IEA,GO_REF:0000002,GO:0008202,steroid metabolic process,379,InterPro2GO
IEA,GO_REF:0000002,GO:0030968,endoplasmic reticulum unfolded protein response,378,InterPro2GO
IEA,GO_REF:0000002,GO:0006529,asparagine biosynthetic process,378,InterPro2GO
IEA,GO_REF:0000002,GO:0008276,protein methyltransferase activity,375,InterPro2GO
IEA,GO_REF:0000002,GO:0006123,"mitochondrial electron transport, cytochrome c to oxygen",369,InterPro2GO
IEA,GO_REF:0000002,GO:0051996,squalene synthase [NAD(P)H] activity,368,InterPro2GO
IEA,GO_REF:0000002,GO:0000775,"chromosome, centromeric region",366,InterPro2GO
IEA,GO_REF:0000002,GO:0005319,lipid transporter activity,360,InterPro2GO
IEA,GO_REF:0000002,GO:0005856,cytoskeleton,359,InterPro2GO
IEA,GO_REF:0000002,GO:0016798,"hydrolase activity, acting on glycosyl bonds",354,InterPro2GO
IEA,GO_REF:0000002,GO:0032979,protein insertion into mitochondrial inner membrane from matrix,351,InterPro2GO
IEA,GO_REF:0000002,GO:0048288,nuclear membrane fusion involved in karyogamy,348,InterPro2GO
IEA,GO_REF:0000002,GO:0003796,lysozyme activity,343,InterPro2GO
IEA,GO_REF:0000002,GO:0015969,guanosine tetraphosphate metabolic process,342,InterPro2GO
IEA,GO_REF:0000002,GO:0110078,TTT Hsp90 cochaperone complex,341,InterPro2GO
IEA,GO_REF:0000002,GO:0006388,"tRNA splicing, via endonucleolytic cleavage and ligation",341,InterPro2GO
IEA,GO_REF:0000002,GO:0006556,S-adenosylmethionine biosynthetic process,338,InterPro2GO
IEA,GO_REF:0000002,GO:0140625,opioid growth factor receptor activity,337,InterPro2GO
IEA,GO_REF:0000002,GO:0004933,mating-type a-factor pheromone receptor activity,336,InterPro2GO
IEA,GO_REF:0000002,GO:0016539,intein-mediated protein splicing,333,InterPro2GO
IEA,GO_REF:0000002,GO:0000172,ribonuclease MRP complex,331,InterPro2GO
IEA,GO_REF:0000002,GO:0030798,trans-aconitate 2-methyltransferase activity,327,InterPro2GO
IEA,GO_REF:0000002,GO:0097193,intrinsic apoptotic signaling pathway,322,InterPro2GO
IEA,GO_REF:0000002,GO:0005655,nucleolar ribonuclease P complex,315,InterPro2GO
IEA,GO_REF:0000002,GO:0001100,negative regulation of exit from mitosis,314,InterPro2GO
IEA,GO_REF:0000002,GO:0044205,'de novo' UMP biosynthetic process,311,InterPro2GO
IEA,GO_REF:0000002,GO:0005732,sno(s)RNA-containing ribonucleoprotein complex,307,InterPro2GO
IEA,GO_REF:0000002,GO:0005811,lipid droplet,307,InterPro2GO
IEA,GO_REF:0000002,GO:0005471,ATP:ADP antiporter activity,307,InterPro2GO
IEA,GO_REF:0000002,GO:0006103,2-oxoglutarate metabolic process,306,InterPro2GO
IEA,GO_REF:0000002,GO:0004665,prephenate dehydrogenase (NADP+) activity,305,InterPro2GO
IEA,GO_REF:0000002,GO:0006072,glycerol-3-phosphate metabolic process,301,InterPro2GO
IEA,GO_REF:0000002,GO:0006659,phosphatidylserine biosynthetic process,300,InterPro2GO
IEA,GO_REF:0000002,GO:0106245,L-serine-phosphatidylethanolamine phosphatidyltransferase activity,300,InterPro2GO
IEA,GO_REF:0000002,GO:0003720,telomerase activity,299,InterPro2GO
IEA,GO_REF:0000002,GO:0010106,cellular response to iron ion starvation,298,InterPro2GO
IEA,GO_REF:0000002,GO:0043539,protein serine/threonine kinase activator activity,297,InterPro2GO
IEA,GO_REF:0000002,GO:0090173,regulation of synaptonemal complex assembly,294,InterPro2GO
IEA,GO_REF:0000002,GO:0009307,DNA restriction-modification system,293,InterPro2GO
IEA,GO_REF:0000002,GO:0042162,telomeric DNA binding,291,InterPro2GO
IEA,GO_REF:0000002,GO:0006777,Mo-molybdopterin cofactor biosynthetic process,291,InterPro2GO
IEA,GO_REF:0000002,GO:0003688,DNA replication origin binding,291,InterPro2GO
IEA,GO_REF:0000002,GO:0009311,oligosaccharide metabolic process,291,InterPro2GO
IEA,GO_REF:0000002,GO:0005740,mitochondrial envelope,290,InterPro2GO
IEA,GO_REF:0000002,GO:0005852,eukaryotic translation initiation factor 3 complex,287,InterPro2GO
IEA,GO_REF:0000002,GO:0033897,ribonuclease T2 activity,286,InterPro2GO
IEA,GO_REF:0000002,GO:0031505,fungal-type cell wall organization,285,InterPro2GO
IEA,GO_REF:0000002,GO:0008299,isoprenoid biosynthetic process,282,InterPro2GO
IEA,GO_REF:0000002,GO:0031262,Ndc80 complex,280,InterPro2GO
IEA,GO_REF:0000002,GO:0033557,Slx1-Slx4 complex,279,InterPro2GO
IEA,GO_REF:0000002,GO:0070330,aromatase activity,278,InterPro2GO
IEA,GO_REF:0000002,GO:0051015,actin filament binding,276,InterPro2GO
IEA,GO_REF:0000002,GO:0045893,positive regulation of DNA-templated transcription,272,InterPro2GO
IEA,GO_REF:0000002,GO:0010387,COP9 signalosome assembly,271,InterPro2GO
IEA,GO_REF:0000002,GO:0031929,TOR signaling,269,InterPro2GO
IEA,GO_REF:0000002,GO:0005829,cytosol,268,InterPro2GO
IEA,GO_REF:0000002,GO:0070566,adenylyltransferase activity,268,InterPro2GO
IEA,GO_REF:0000002,GO:0090364,regulation of proteasome assembly,264,InterPro2GO
IEA,GO_REF:0000002,GO:0005697,telomerase holoenzyme complex,261,InterPro2GO
IEA,GO_REF:0000002,GO:0007004,telomere maintenance via telomerase,259,InterPro2GO
IEA,GO_REF:0000002,GO:0006346,DNA methylation-dependent constitutive heterochromatin formation,259,InterPro2GO
IEA,GO_REF:0000002,GO:0061015,snRNA import into nucleus,257,InterPro2GO
IEA,GO_REF:0000002,GO:0004573,Glc3Man9GlcNAc2 oligosaccharide glucosidase activity,256,InterPro2GO
IEA,GO_REF:0000002,GO:0016866,intramolecular transferase activity,255,InterPro2GO
IEA,GO_REF:0000002,GO:0043066,negative regulation of apoptotic process,254,InterPro2GO
IEA,GO_REF:0000002,GO:0003909,DNA ligase activity,254,InterPro2GO
IEA,GO_REF:0000002,GO:0098542,defense response to other organism,254,InterPro2GO
