evidence_type,supporting_references,go_term,go_term_label,association_count,method_name
IEA,GO_REF:0000002,GO:0051301,cell division,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004526,ribonuclease P activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0019674,NAD+ metabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004788,thiamine diphosphokinase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0071555,cell wall organization,1,InterPro2GO
IEA,GO_REF:0000002,GO:0050829,defense response to Gram-negative bacterium,1,InterPro2GO
IEA,GO_REF:0000002,GO:0019509,L-methionine salvage from methylthioadenosine,1,InterPro2GO
IEA,GO_REF:0000002,GO:0051908,double-stranded DNA 5'-3' DNA exonuclease activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005540,hyaluronic acid binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008381,mechanosensitive monoatomic ion channel activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009389,dimethyl sulfoxide reductase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009408,response to heat,1,InterPro2GO
IEA,GO_REF:0000002,GO:0001784,phosphotyrosine residue binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009156,ribonucleoside monophosphate biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000310,xanthine phosphoribosyltransferase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0097602,cullin family protein binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0070569,uridylyltransferase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0106274,NAD+-protein-arginine ADP-ribosyltransferase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0070403,NAD+ binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004813,alanine-tRNA ligase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005201,extracellular matrix structural constituent,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005200,structural constituent of cytoskeleton,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005230,extracellular ligand-gated monoatomic ion channel activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004549,tRNA-specific ribonuclease activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009374,biotin binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006000,fructose metabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006091,generation of precursor metabolites and energy,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006096,glycolytic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0003873,6-phosphofructo-2-kinase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008643,carbohydrate transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009298,GDP-mannose biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004089,carbonate dehydratase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004114,"3',5'-cyclic-nucleotide phosphodiesterase activity",1,InterPro2GO
IEA,GO_REF:0000002,GO:0004754,"saccharopine dehydrogenase (NAD+, L-lysine-forming) activity",1,InterPro2GO
IEA,GO_REF:0000002,GO:0001872,(1->3)-beta-D-glucan binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0001510,RNA methylation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0017004,cytochrome complex assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000156,phosphorelay response regulator activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0017064,fatty acid amide hydrolase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031388,organic acid phosphorylation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005154,epidermal growth factor receptor binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016717,"oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water",1,InterPro2GO
IEA,GO_REF:0000002,GO:0006631,fatty acid metabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030151,molybdenum ion binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031145,anaphase-promoting complex-dependent catabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031992,energy transducer activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009378,four-way junction helicase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0060340,positive regulation of type I interferon-mediated signaling pathway,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008218,bioluminescence,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009584,detection of visible light,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006541,glutamine metabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000183,rDNA heterochromatin formation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0048039,ubiquinone binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008930,methylthioadenosine nucleosidase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0015078,proton transmembrane transporter activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0039675,exit of virus from host cell nucleus through nuclear pore,1,InterPro2GO
IEA,GO_REF:0000002,GO:0045333,cellular respiration,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016615,malate dehydrogenase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016730,"oxidoreductase activity, acting on iron-sulfur proteins as donors",1,InterPro2GO
IEA,GO_REF:0000002,GO:0008080,N-acetyltransferase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016846,carbon-sulfur lyase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016868,intramolecular phosphotransferase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008373,sialyltransferase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016172,antifreeze activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0018551,dissimilatory sulfite reductase (NADH) activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000151,ubiquitin ligase complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0042609,CD4 receptor binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008299,isoprenoid biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008033,tRNA processing,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031419,cobalamin binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009246,enterobacterial common antigen biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016891,"RNA endonuclease activity producing 5'-phosphomonoesters, hydrolytic mechanism",1,InterPro2GO
IEA,GO_REF:0000002,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004713,protein tyrosine kinase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030975,thiamine binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031124,mRNA 3'-end processing,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030248,cellulose binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006788,heme oxidation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0050825,ice binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008251,tRNA-specific adenosine deaminase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0047126,N5-(carboxyethyl)ornithine synthase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0046856,phosphatidylinositol dephosphorylation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0017000,antibiotic biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0001671,ATPase activator activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0042803,protein homodimerization activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0043937,regulation of sporulation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009773,photosynthetic electron transport in photosystem I,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008609,alkylglycerone-phosphate synthase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004596,protein-N-terminal amino-acid acetyltransferase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005548,phospholipid transporter activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009306,protein secretion,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009691,cytokinin biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008312,7S RNA binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008295,spermidine biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031177,phosphopantetheine binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008324,monoatomic cation transmembrane transporter activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006813,potassium ion transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006274,DNA replication termination,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009767,photosynthetic electron transport chain,1,InterPro2GO
IEA,GO_REF:0000002,GO:0003908,methylated-DNA-[protein]-cysteine S-methyltransferase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005261,monoatomic cation channel activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0015267,channel activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004671,protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0050194,phosphonoacetaldehyde hydrolase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009916,alternative oxidase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0017076,purine nucleotide binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006397,mRNA processing,1,InterPro2GO
IEA,GO_REF:0000002,GO:1990817,poly(A) RNA polymerase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0015703,chromate transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007059,chromosome segregation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007283,spermatogenesis,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005978,glycogen biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0043093,FtsZ-dependent cytokinesis,1,InterPro2GO
IEA,GO_REF:0000002,GO:0019645,anaerobic electron transport chain,1,InterPro2GO
IEA,GO_REF:0000002,GO:0042121,alginic acid biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0110001,toxin-antitoxin complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0019700,organic phosphonate catabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0015914,phospholipid transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016772,"transferase activity, transferring phosphorus-containing groups",1,InterPro2GO
IEA,GO_REF:0000002,GO:0015031,protein transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006108,malate metabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009379,Holliday junction helicase complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008171,O-methyltransferase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",1,InterPro2GO
IEA,GO_REF:0000002,GO:0106050,tRNA 2'-O-methyltransferase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006513,protein monoubiquitination,1,InterPro2GO
IEA,GO_REF:0000002,GO:0097351,toxin sequestering activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005149,interleukin-1 receptor binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0003964,RNA-directed DNA polymerase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0051262,protein tetramerization,1,InterPro2GO
IEA,GO_REF:0000002,GO:0019229,regulation of vasoconstriction,1,InterPro2GO
IEA,GO_REF:0000002,GO:0071226,cellular response to molecule of fungal origin,1,InterPro2GO
IEA,GO_REF:0000002,GO:0043531,ADP binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0042853,L-alanine catabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0070006,metalloaminopeptidase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0044877,protein-containing complex binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008835,diaminohydroxyphosphoribosylaminopyrimidine deaminase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000731,DNA synthesis involved in DNA repair,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031640,killing of cells of another organism,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030600,feruloyl esterase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0043571,maintenance of CRISPR repeat elements,1,InterPro2GO
IEA,GO_REF:0000002,GO:0017017,MAP kinase tyrosine/serine/threonine phosphatase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0090161,Golgi ribbon formation,1,InterPro2GO
IEA,GO_REF:0000003,GO:0004748,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor",464,EC2GO
IEA,GO_REF:0000003,GO:0003724,RNA helicase activity,341,EC2GO
IEA,GO_REF:0000003,GO:0043138,3'-5' DNA helicase activity,95,EC2GO
IEA,GO_REF:0000003,GO:0043139,5'-3' DNA helicase activity,93,EC2GO
IEA,GO_REF:0000003,GO:0004843,cysteine-type deubiquitinase activity,75,EC2GO
IEA,GO_REF:0000003,GO:0170057,RNA ligase (GTP) activity,70,EC2GO
IEA,GO_REF:0000003,GO:0051908,double-stranded DNA 5'-3' DNA exonuclease activity,65,EC2GO
IEA,GO_REF:0000003,GO:0004484,mRNA guanylyltransferase activity,59,EC2GO
IEA,GO_REF:0000003,GO:0140818,mRNA 5'-triphosphate monophosphatase activity,56,EC2GO
IEA,GO_REF:0000003,GO:0004784,superoxide dismutase activity,52,EC2GO
IEA,GO_REF:0000003,GO:0003678,DNA helicase activity,51,EC2GO
IEA,GO_REF:0000003,GO:0009007,site-specific DNA-methyltransferase (adenine-specific) activity,44,EC2GO
IEA,GO_REF:0000003,GO:0008745,N-acetylmuramoyl-L-alanine amidase activity,42,EC2GO
IEA,GO_REF:0000003,GO:0061631,ubiquitin conjugating enzyme activity,39,EC2GO
IEA,GO_REF:0000003,GO:0004533,exoribonuclease H activity,38,EC2GO
IEA,GO_REF:0000003,GO:0004722,protein serine/threonine phosphatase activity,36,EC2GO
IEA,GO_REF:0000003,GO:0003886,DNA (cytosine-5-)-methyltransferase activity,30,EC2GO
IEA,GO_REF:0000003,GO:0004523,RNA-DNA hybrid ribonuclease activity,28,EC2GO
IEA,GO_REF:0000003,GO:0061630,ubiquitin protein ligase activity,22,EC2GO
IEA,GO_REF:0000003,GO:0003887,DNA-directed DNA polymerase activity,21,EC2GO
IEA,GO_REF:0000003,GO:0004714,transmembrane receptor protein tyrosine kinase activity,21,EC2GO
IEA,GO_REF:0000003,GO:0008821,crossover junction DNA endonuclease activity,16,EC2GO
IEA,GO_REF:0000003,GO:0003910,DNA ligase (ATP) activity,15,EC2GO
IEA,GO_REF:0000003,GO:0004674,protein serine/threonine kinase activity,15,EC2GO
IEA,GO_REF:0000003,GO:0008534,oxidized purine nucleobase lesion DNA N-glycosylase activity,14,EC2GO
IEA,GO_REF:0000003,GO:0004725,protein tyrosine phosphatase activity,14,EC2GO
IEA,GO_REF:0000003,GO:1990817,poly(A) RNA polymerase activity,11,EC2GO
IEA,GO_REF:0000003,GO:0003854,3-beta-hydroxy-Delta5-steroid dehydrogenase (NAD+) activity,10,EC2GO
IEA,GO_REF:0000003,GO:0004482,mRNA 5'-cap (guanine-N7-)-methyltransferase activity,10,EC2GO
IEA,GO_REF:0000003,GO:0004769,steroid Delta-isomerase activity,10,EC2GO
IEA,GO_REF:0000003,GO:0017111,ribonucleoside triphosphate phosphatase activity,9,EC2GO
IEA,GO_REF:0000003,GO:0032267,tRNA(Ile)-lysidine synthase activity,9,EC2GO
IEA,GO_REF:0000003,GO:0004252,serine-type endopeptidase activity,9,EC2GO
IEA,GO_REF:0000003,GO:0004801,transaldolase activity,8,EC2GO
IEA,GO_REF:0000003,GO:0045437,uridine nucleosidase activity,8,EC2GO
IEA,GO_REF:0000003,GO:0061711,tRNA N(6)-L-threonylcarbamoyladenine synthase activity,8,EC2GO
IEA,GO_REF:0000003,GO:0004170,dUTP diphosphatase activity,7,EC2GO
IEA,GO_REF:0000003,GO:0003899,DNA-directed RNA polymerase activity,7,EC2GO
IEA,GO_REF:0000003,GO:0047507,"deoxynucleoside phosphate kinase activity, ATP as phosphate donor",7,EC2GO
IEA,GO_REF:0000003,GO:0003977,UDP-N-acetylglucosamine diphosphorylase activity,7,EC2GO
IEA,GO_REF:0000003,GO:0106261,tRNA uridine(34) acetyltransferase activity,6,EC2GO
IEA,GO_REF:0000003,GO:0004844,uracil DNA N-glycosylase activity,6,EC2GO
IEA,GO_REF:0000003,GO:1990003,IDP phosphatase activity,5,EC2GO
IEA,GO_REF:0000003,GO:0140933,5'-(N(7)-methylguanosine 5'-triphospho)-[mRNA] hydrolase activity,5,EC2GO
IEA,GO_REF:0000003,GO:0047631,ADP-ribose diphosphatase activity,4,EC2GO
IEA,GO_REF:0000003,GO:0033892,deoxyribonuclease (pyrimidine dimer) activity,4,EC2GO
IEA,GO_REF:0000003,GO:0008998,ribonucleoside-triphosphate reductase (thioredoxin) activity,4,EC2GO
IEA,GO_REF:0000003,GO:0003796,lysozyme activity,4,EC2GO
IEA,GO_REF:0000003,GO:0001681,sialate O-acetylesterase activity,4,EC2GO
IEA,GO_REF:0000003,GO:0004138,deoxyguanosine kinase activity,4,EC2GO
IEA,GO_REF:0000003,GO:0141221,"histone deacetylase activity, hydrolytic mechanism",4,EC2GO
IEA,GO_REF:0000003,GO:0008475,procollagen-lysine 5-dioxygenase activity,4,EC2GO
IEA,GO_REF:0000003,GO:0008936,nicotinamidase activity,4,EC2GO
IEA,GO_REF:0000003,GO:0008833,deoxyribonuclease IV (phage-T4-induced) activity,3,EC2GO
IEA,GO_REF:0000003,GO:0000309,nicotinamide-nucleotide adenylyltransferase activity,3,EC2GO
IEA,GO_REF:0000003,GO:0070497,6-carboxytetrahydropterin synthase activity,3,EC2GO
IEA,GO_REF:0000003,GO:0004630,phospholipase D activity,3,EC2GO
IEA,GO_REF:0000003,GO:0003978,UDP-glucose 4-epimerase activity,3,EC2GO
IEA,GO_REF:0000003,GO:0008486,diphosphoinositol-polyphosphate diphosphatase activity,3,EC2GO
IEA,GO_REF:0000003,GO:0008843,endochitinase activity,3,EC2GO
IEA,GO_REF:0000003,GO:0004849,uridine kinase activity,3,EC2GO
IEA,GO_REF:0000003,GO:0160148,tRNA pseudouridine(55) synthase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0047840,dCTP diphosphatase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0008885,glutathionylspermidine synthase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0052717,tRNA-specific adenosine-34 deaminase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0009046,zinc D-Ala-D-Ala carboxypeptidase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0008716,D-alanine-D-alanine ligase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0004810,CCA tRNA nucleotidyltransferase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0008728,GTP diphosphokinase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0004642,phosphoribosylformylglycinamidine synthase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0009036,type II site-specific deoxyribonuclease activity,2,EC2GO
IEA,GO_REF:0000003,GO:0004322,ferroxidase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0003829,"beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase activity",2,EC2GO
IEA,GO_REF:0000003,GO:0019797,procollagen-proline 3-dioxygenase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0016996,"endo-alpha-(2,8)-sialidase activity",2,EC2GO
IEA,GO_REF:0000003,GO:0008712,ADP-glyceromanno-heptose 6-epimerase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0019146,arabinose-5-phosphate isomerase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0043365,[formate-C-acetyltransferase]-activating enzyme activity,2,EC2GO
IEA,GO_REF:0000003,GO:0140078,class I DNA-(apurinic or apyrimidinic site) endonuclease activity,2,EC2GO
IEA,GO_REF:0000003,GO:0004136,deoxyadenosine kinase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0047429,nucleoside triphosphate diphosphatase activity,2,EC2GO
IEA,GO_REF:0000003,GO:0002953,5'-deoxynucleotidase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0033918,kappa-carrageenase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0050355,inorganic triphosphate phosphatase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0042781,3'-tRNA processing endoribonuclease activity,1,EC2GO
IEA,GO_REF:0000003,GO:0001760,aminocarboxymuconate-semialdehyde decarboxylase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004161,dimethylallyltranstransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0015667,site-specific DNA-methyltransferase (cytosine-N4-specific) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004360,glutamine-fructose-6-phosphate transaminase (isomerizing) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0008889,glycerophosphodiester phosphodiesterase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0008854,exodeoxyribonuclease V activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004749,ribose phosphate diphosphokinase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004747,ribokinase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004799,thymidylate synthase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0015068,glycine amidinotransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004467,long-chain fatty acid-CoA ligase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004337,"(2E,6E)-farnesyl diphosphate synthase activity",1,EC2GO
IEA,GO_REF:0000003,GO:0008310,single-stranded DNA 3'-5' DNA exonuclease activity,1,EC2GO
IEA,GO_REF:0000003,GO:0033925,mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0016760,cellulose synthase (UDP-forming) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004715,non-membrane spanning protein tyrosine kinase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0050053,levansucrase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0102009,proline dipeptidase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004693,cyclin-dependent protein serine/threonine kinase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004145,diamine N-acetyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0003920,GMP reductase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004115,"3',5'-cyclic-AMP phosphodiesterase activity",1,EC2GO
IEA,GO_REF:0000003,GO:0090486,small RNA 2'-O-methyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0106274,NAD+-protein-arginine ADP-ribosyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0052621,diguanylate cyclase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0003972,RNA ligase (ATP) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004826,phenylalanine-tRNA ligase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0051734,ATP-dependent polynucleotide 5'-hydroxyl-kinase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004069,L-aspartate:2-oxoglutarate aminotransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004636,phosphoribosyl-ATP diphosphatase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004555,"alpha,alpha-trehalase activity",1,EC2GO
IEA,GO_REF:0000003,GO:0003755,peptidyl-prolyl cis-trans isomerase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0033959,deoxyribodipyrimidine endonucleosidase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0003911,DNA ligase (NAD+) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004631,phosphomevalonate kinase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004604,phosphoadenylyl-sulfate reductase (thioredoxin) activity,1,EC2GO
IEA,GO_REF:0000003,GO:0097363,protein O-acetylglucosaminyltransferase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004839,ubiquitin activating enzyme activity,1,EC2GO
IEA,GO_REF:0000003,GO:0008810,cellulase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004311,geranylgeranyl diphosphate synthase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0047407,ADP-ribosyl-[dinitrogen reductase] hydrolase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0008859,exoribonuclease II activity,1,EC2GO
IEA,GO_REF:0000003,GO:0045148,tripeptide aminopeptidase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004530,deoxyribonuclease I activity,1,EC2GO
IEA,GO_REF:0000003,GO:0008253,5'-nucleotidase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0004622,phosphatidylcholine lysophospholipase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0008109,"N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase activity",1,EC2GO
IEA,GO_REF:0000003,GO:0047693,ATP diphosphatase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0047296,homospermidine synthase activity,1,EC2GO
IEA,GO_REF:0000003,GO:0050262,ribosylnicotinamide kinase activity,1,EC2GO
IEA,GO_REF:0000041,GO:0016567,protein ubiquitination,60,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006189,'de novo' IMP biosynthetic process,15,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006235,dTTP biosynthetic process,13,UniProt UniPathway
IEA,GO_REF:0000041,GO:0044205,'de novo' UMP biosynthetic process,11,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006065,UDP-glucuronate biosynthetic process,6,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006226,dUMP biosynthetic process,4,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006414,translational elongation,4,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006646,phosphatidylethanolamine biosynthetic process,3,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006048,UDP-N-acetylglucosamine biosynthetic process,3,UniProt UniPathway
IEA,GO_REF:0000041,GO:0045337,farnesyl diphosphate biosynthetic process,2,UniProt UniPathway
IEA,GO_REF:0000041,GO:0033386,geranylgeranyl diphosphate biosynthetic process,2,UniProt UniPathway
IEA,GO_REF:0000041,GO:0033384,geranyl diphosphate biosynthetic process,2,UniProt UniPathway
IEA,GO_REF:0000041,GO:0044206,UMP salvage,2,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006304,DNA modification,2,UniProt UniPathway
IEA,GO_REF:0000041,GO:0044210,'de novo' CTP biosynthetic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0070981,L-asparagine biosynthetic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0016925,protein sumoylation,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0008611,ether lipid biosynthetic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0045490,pectin catabolic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0000050,urea cycle,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0006094,gluconeogenesis,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0001516,prostaglandin biosynthetic process,1,UniProt UniPathway
IEA,GO_REF:0000041,GO:0044208,'de novo' AMP biosynthetic process,1,UniProt UniPathway
