evidence_type,supporting_references,go_term,go_term_label,association_count,method_name
IEA,GO_REF:0000002,GO:0071524,pyrrolysine biosynthetic process,26,InterPro2GO
IEA,GO_REF:0000002,GO:0008253,5'-nucleotidase activity,26,InterPro2GO
IEA,GO_REF:0000002,GO:0070004,cysteine-type exopeptidase activity,26,InterPro2GO
IEA,GO_REF:0000002,GO:0004725,protein tyrosine phosphatase activity,26,InterPro2GO
IEA,GO_REF:0000002,GO:0019379,"sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)",26,InterPro2GO
IEA,GO_REF:0000002,GO:0036094,small molecule binding,26,InterPro2GO
IEA,GO_REF:0000002,GO:0016742,"hydroxymethyl-, formyl- and related transferase activity",26,InterPro2GO
IEA,GO_REF:0000002,GO:0004604,phosphoadenylyl-sulfate reductase (thioredoxin) activity,26,InterPro2GO
IEA,GO_REF:0000002,GO:0009264,deoxyribonucleotide catabolic process,26,InterPro2GO
IEA,GO_REF:0000002,GO:0019344,cysteine biosynthetic process,25,InterPro2GO
IEA,GO_REF:0000002,GO:0009399,nitrogen fixation,25,InterPro2GO
IEA,GO_REF:0000002,GO:0006080,substituted mannan metabolic process,25,InterPro2GO
IEA,GO_REF:0000002,GO:0046654,tetrahydrofolate biosynthetic process,25,InterPro2GO
IEA,GO_REF:0000002,GO:0003906,DNA-(apurinic or apyrimidinic site) endonuclease activity,25,InterPro2GO
IEA,GO_REF:0000002,GO:0009411,response to UV,25,InterPro2GO
IEA,GO_REF:0000002,GO:0004017,AMP kinase activity,25,InterPro2GO
IEA,GO_REF:0000002,GO:0006094,gluconeogenesis,25,InterPro2GO
IEA,GO_REF:0000002,GO:0009432,SOS response,25,InterPro2GO
IEA,GO_REF:0000002,GO:0003755,peptidyl-prolyl cis-trans isomerase activity,25,InterPro2GO
IEA,GO_REF:0000002,GO:0016985,"mannan endo-1,4-beta-mannosidase activity",25,InterPro2GO
IEA,GO_REF:0000002,GO:0005351,carbohydrate:proton symporter activity,25,InterPro2GO
IEA,GO_REF:0000002,GO:0003977,UDP-N-acetylglucosamine diphosphorylase activity,24,InterPro2GO
IEA,GO_REF:0000002,GO:0006882,intracellular zinc ion homeostasis,24,InterPro2GO
IEA,GO_REF:0000002,GO:0004315,3-oxoacyl-[acyl-carrier-protein] synthase activity,24,InterPro2GO
IEA,GO_REF:0000002,GO:0019134,glucosamine-1-phosphate N-acetyltransferase activity,24,InterPro2GO
IEA,GO_REF:0000002,GO:0030269,tetrahydromethanopterin S-methyltransferase activity,24,InterPro2GO
IEA,GO_REF:0000002,GO:0006021,inositol biosynthetic process,24,InterPro2GO
IEA,GO_REF:0000002,GO:0005385,zinc ion transmembrane transporter activity,24,InterPro2GO
IEA,GO_REF:0000002,GO:0000103,sulfate assimilation,23,InterPro2GO
IEA,GO_REF:0000002,GO:0022877,protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity,23,InterPro2GO
IEA,GO_REF:0000002,GO:0035673,oligopeptide transmembrane transporter activity,23,InterPro2GO
IEA,GO_REF:0000002,GO:0071586,CAAX-box protein processing,23,InterPro2GO
IEA,GO_REF:0000002,GO:0008883,glutamyl-tRNA reductase activity,23,InterPro2GO
IEA,GO_REF:0000002,GO:0008908,isochorismatase activity,23,InterPro2GO
IEA,GO_REF:0000002,GO:0000256,allantoin catabolic process,23,InterPro2GO
IEA,GO_REF:0000002,GO:0101006,protein histidine phosphatase activity,23,InterPro2GO
IEA,GO_REF:0000002,GO:0019700,organic phosphonate catabolic process,22,InterPro2GO
IEA,GO_REF:0000002,GO:0061929,gamma-glutamylaminecyclotransferase activity,22,InterPro2GO
IEA,GO_REF:0000002,GO:0008218,bioluminescence,22,InterPro2GO
IEA,GO_REF:0000002,GO:0015293,symporter activity,22,InterPro2GO
IEA,GO_REF:0000002,GO:0019867,outer membrane,22,InterPro2GO
IEA,GO_REF:0000002,GO:0016857,"racemase and epimerase activity, acting on carbohydrates and derivatives",22,InterPro2GO
IEA,GO_REF:0000002,GO:0016984,ribulose-bisphosphate carboxylase activity,22,InterPro2GO
IEA,GO_REF:0000002,GO:0033573,high-affinity iron permease complex,22,InterPro2GO
IEA,GO_REF:0000002,GO:0008033,tRNA processing,22,InterPro2GO
IEA,GO_REF:0000002,GO:0015075,monoatomic ion transmembrane transporter activity,22,InterPro2GO
IEA,GO_REF:0000002,GO:0016805,dipeptidase activity,21,InterPro2GO
IEA,GO_REF:0000002,GO:0097266,"phenylacetyl-CoA 1,2-epoxidase activity",21,InterPro2GO
IEA,GO_REF:0000002,GO:0015976,carbon utilization,21,InterPro2GO
IEA,GO_REF:0000002,GO:0030527,structural constituent of chromatin,21,InterPro2GO
IEA,GO_REF:0000002,GO:0016052,carbohydrate catabolic process,21,InterPro2GO
IEA,GO_REF:0000002,GO:0015995,chlorophyll biosynthetic process,21,InterPro2GO
IEA,GO_REF:0000002,GO:0046685,response to arsenic-containing substance,20,InterPro2GO
IEA,GO_REF:0000002,GO:0019629,"propionate catabolic process, 2-methylcitrate cycle",20,InterPro2GO
IEA,GO_REF:0000002,GO:0044341,sodium-dependent phosphate transport,20,InterPro2GO
IEA,GO_REF:0000002,GO:0006098,pentose-phosphate shunt,20,InterPro2GO
IEA,GO_REF:0000002,GO:0006259,DNA metabolic process,20,InterPro2GO
IEA,GO_REF:0000002,GO:0006418,tRNA aminoacylation for protein translation,20,InterPro2GO
IEA,GO_REF:0000002,GO:0004124,cysteine synthase activity,20,InterPro2GO
IEA,GO_REF:0000002,GO:0006235,dTTP biosynthetic process,20,InterPro2GO
IEA,GO_REF:0000002,GO:0036356,"cyclic 2,3-diphosphoglycerate synthetase activity",20,InterPro2GO
IEA,GO_REF:0000002,GO:0004177,aminopeptidase activity,20,InterPro2GO
IEA,GO_REF:0000002,GO:0005436,sodium:phosphate symporter activity,20,InterPro2GO
IEA,GO_REF:0000002,GO:0008808,cardiolipin synthase activity,20,InterPro2GO
IEA,GO_REF:0000002,GO:0005839,proteasome core complex,19,InterPro2GO
IEA,GO_REF:0000002,GO:0018580,nitronate monooxygenase activity,19,InterPro2GO
IEA,GO_REF:0000002,GO:0008443,phosphofructokinase activity,19,InterPro2GO
IEA,GO_REF:0000002,GO:0018836,alkylmercury lyase activity,19,InterPro2GO
IEA,GO_REF:0000002,GO:0016639,"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor",19,InterPro2GO
IEA,GO_REF:0000002,GO:0004650,polygalacturonase activity,19,InterPro2GO
IEA,GO_REF:0000002,GO:0006083,acetate metabolic process,19,InterPro2GO
IEA,GO_REF:0000002,GO:0008775,acetate CoA-transferase activity,19,InterPro2GO
IEA,GO_REF:0000002,GO:0006817,phosphate ion transport,19,InterPro2GO
IEA,GO_REF:0000002,GO:0106388,rRNA small subunit aminocarboxypropyltransferase activity,18,InterPro2GO
IEA,GO_REF:0000002,GO:0003724,RNA helicase activity,18,InterPro2GO
IEA,GO_REF:0000002,GO:0006797,polyphosphate metabolic process,18,InterPro2GO
IEA,GO_REF:0000002,GO:0047429,nucleoside triphosphate diphosphatase activity,18,InterPro2GO
IEA,GO_REF:0000002,GO:0006562,L-proline catabolic process,18,InterPro2GO
IEA,GO_REF:0000002,GO:0030270,formylmethanofuran-tetrahydromethanopterin N-formyltransferase activity,18,InterPro2GO
IEA,GO_REF:0000002,GO:0016192,vesicle-mediated transport,18,InterPro2GO
IEA,GO_REF:0000002,GO:0008318,protein prenyltransferase activity,18,InterPro2GO
IEA,GO_REF:0000002,GO:0009072,aromatic amino acid metabolic process,18,InterPro2GO
IEA,GO_REF:0000002,GO:0009143,nucleoside triphosphate catabolic process,18,InterPro2GO
IEA,GO_REF:0000002,GO:0006000,fructose metabolic process,18,InterPro2GO
IEA,GO_REF:0000002,GO:0008897,holo-[acyl-carrier-protein] synthase activity,17,InterPro2GO
IEA,GO_REF:0000002,GO:0008609,alkylglycerone-phosphate synthase activity,17,InterPro2GO
IEA,GO_REF:0000002,GO:0016994,precorrin-6A reductase activity,17,InterPro2GO
IEA,GO_REF:0000002,GO:0051119,sugar transmembrane transporter activity,17,InterPro2GO
IEA,GO_REF:0000002,GO:0004169,dolichyl-phosphate-mannose-protein mannosyltransferase activity,17,InterPro2GO
IEA,GO_REF:0000002,GO:0035269,protein O-linked glycosylation via mannose,17,InterPro2GO
IEA,GO_REF:0000002,GO:0019627,urea metabolic process,17,InterPro2GO
IEA,GO_REF:0000002,GO:0018551,dissimilatory sulfite reductase (NADH) activity,17,InterPro2GO
IEA,GO_REF:0000002,GO:0032784,regulation of DNA-templated transcription elongation,16,InterPro2GO
IEA,GO_REF:0000002,GO:0008108,UDP-glucose:hexose-1-phosphate uridylyltransferase activity,16,InterPro2GO
IEA,GO_REF:0000002,GO:0005283,amino acid:sodium symporter activity,16,InterPro2GO
IEA,GO_REF:0000002,GO:0016812,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides",16,InterPro2GO
IEA,GO_REF:0000002,GO:0004150,dihydroneopterin aldolase activity,16,InterPro2GO
IEA,GO_REF:0000002,GO:0004729,oxygen-dependent protoporphyrinogen oxidase activity,16,InterPro2GO
IEA,GO_REF:0000002,GO:0004164,diphthine synthase activity,16,InterPro2GO
IEA,GO_REF:0000002,GO:0016410,N-acyltransferase activity,16,InterPro2GO
IEA,GO_REF:0000002,GO:0004601,peroxidase activity,16,InterPro2GO
IEA,GO_REF:0000002,GO:0003995,acyl-CoA dehydrogenase activity,16,InterPro2GO
IEA,GO_REF:0000002,GO:0006357,regulation of transcription by RNA polymerase II,16,InterPro2GO
IEA,GO_REF:0000002,GO:0007034,vacuolar transport,15,InterPro2GO
IEA,GO_REF:0000002,GO:0000902,cell morphogenesis,15,InterPro2GO
IEA,GO_REF:0000002,GO:0036376,sodium ion export across plasma membrane,15,InterPro2GO
IEA,GO_REF:0000002,GO:0016851,magnesium chelatase activity,15,InterPro2GO
IEA,GO_REF:0000002,GO:0046168,glycerol-3-phosphate catabolic process,15,InterPro2GO
IEA,GO_REF:0000002,GO:0042026,protein refolding,15,InterPro2GO
IEA,GO_REF:0000002,GO:0009446,putrescine biosynthetic process,15,InterPro2GO
IEA,GO_REF:0000002,GO:0008764,UDP-N-acetylmuramoylalanine-D-glutamate ligase activity,15,InterPro2GO
IEA,GO_REF:0000002,GO:0004668,protein-arginine deiminase activity,15,InterPro2GO
IEA,GO_REF:0000002,GO:0008146,sulfotransferase activity,15,InterPro2GO
IEA,GO_REF:0000002,GO:0004659,prenyltransferase activity,15,InterPro2GO
IEA,GO_REF:0000002,GO:0030145,manganese ion binding,15,InterPro2GO
IEA,GO_REF:0000002,GO:0015446,ATPase-coupled arsenite transmembrane transporter activity,14,InterPro2GO
IEA,GO_REF:0000002,GO:2001129,methane biosynthetic process from dimethylamine,14,InterPro2GO
IEA,GO_REF:0000002,GO:0043791,dimethylamine methyltransferase activity,14,InterPro2GO
IEA,GO_REF:0000002,GO:0005230,extracellular ligand-gated monoatomic ion channel activity,14,InterPro2GO
IEA,GO_REF:0000002,GO:0015225,biotin transmembrane transporter activity,14,InterPro2GO
IEA,GO_REF:0000002,GO:0004637,phosphoribosylamine-glycine ligase activity,14,InterPro2GO
IEA,GO_REF:0000002,GO:0006353,DNA-templated transcription termination,14,InterPro2GO
IEA,GO_REF:0000002,GO:0015109,chromate transmembrane transporter activity,14,InterPro2GO
IEA,GO_REF:0000002,GO:0071722,detoxification of arsenic-containing substance,14,InterPro2GO
IEA,GO_REF:0000002,GO:0015878,biotin transport,14,InterPro2GO
IEA,GO_REF:0000002,GO:0019354,siroheme biosynthetic process,14,InterPro2GO
IEA,GO_REF:0000002,GO:0003678,DNA helicase activity,14,InterPro2GO
IEA,GO_REF:0000002,GO:0009379,Holliday junction helicase complex,14,InterPro2GO
IEA,GO_REF:0000002,GO:0015703,chromate transport,14,InterPro2GO
IEA,GO_REF:0000002,GO:0004400,histidinol-phosphate transaminase activity,13,InterPro2GO
IEA,GO_REF:0000002,GO:2001070,starch binding,13,InterPro2GO
IEA,GO_REF:0000002,GO:0006183,GTP biosynthetic process,13,InterPro2GO
IEA,GO_REF:0000002,GO:0016272,prefoldin complex,13,InterPro2GO
IEA,GO_REF:0000002,GO:0046559,alpha-glucuronidase activity,13,InterPro2GO
IEA,GO_REF:0000002,GO:0030117,membrane coat,13,InterPro2GO
IEA,GO_REF:0000002,GO:0008821,crossover junction DNA endonuclease activity,13,InterPro2GO
IEA,GO_REF:0000002,GO:0006228,UTP biosynthetic process,13,InterPro2GO
IEA,GO_REF:0000002,GO:0006241,CTP biosynthetic process,13,InterPro2GO
IEA,GO_REF:0000002,GO:0034227,tRNA thio-modification,13,InterPro2GO
IEA,GO_REF:0000002,GO:0016817,"hydrolase activity, acting on acid anhydrides",13,InterPro2GO
IEA,GO_REF:0000002,GO:0008686,"3,4-dihydroxy-2-butanone-4-phosphate synthase activity",13,InterPro2GO
IEA,GO_REF:0000002,GO:0031151,histone H3K79 methyltransferase activity,12,InterPro2GO
IEA,GO_REF:0000002,GO:0008976,polyphosphate kinase activity,12,InterPro2GO
IEA,GO_REF:0000002,GO:0003848,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity,12,InterPro2GO
IEA,GO_REF:0000002,GO:0000030,mannosyltransferase activity,12,InterPro2GO
IEA,GO_REF:0000002,GO:0043751,polyphosphate:AMP phosphotransferase activity,12,InterPro2GO
IEA,GO_REF:0000002,GO:0002143,tRNA wobble position uridine thiolation,12,InterPro2GO
IEA,GO_REF:0000002,GO:0006790,sulfur compound metabolic process,12,InterPro2GO
IEA,GO_REF:0000002,GO:0005615,extracellular space,12,InterPro2GO
IEA,GO_REF:0000002,GO:0009325,nitrate reductase complex,12,InterPro2GO
IEA,GO_REF:0000002,GO:0008295,spermidine biosynthetic process,12,InterPro2GO
IEA,GO_REF:0000002,GO:0044183,protein folding chaperone,12,InterPro2GO
IEA,GO_REF:0000002,GO:0004451,isocitrate lyase activity,12,InterPro2GO
IEA,GO_REF:0000002,GO:0006605,protein targeting,12,InterPro2GO
IEA,GO_REF:0000002,GO:0009311,oligosaccharide metabolic process,11,InterPro2GO
IEA,GO_REF:0000002,GO:0017150,tRNA dihydrouridine synthase activity,11,InterPro2GO
IEA,GO_REF:0000002,GO:0018818,acetylene hydratase activity,11,InterPro2GO
IEA,GO_REF:0000002,GO:0004197,cysteine-type endopeptidase activity,11,InterPro2GO
IEA,GO_REF:0000002,GO:1990961,xenobiotic detoxification by transmembrane export across the plasma membrane,11,InterPro2GO
IEA,GO_REF:0000002,GO:0009294,DNA-mediated transformation,11,InterPro2GO
IEA,GO_REF:0000002,GO:0019239,deaminase activity,11,InterPro2GO
IEA,GO_REF:0000002,GO:0003910,DNA ligase (ATP) activity,11,InterPro2GO
IEA,GO_REF:0000002,GO:0004807,triose-phosphate isomerase activity,11,InterPro2GO
IEA,GO_REF:0000002,GO:0015774,polysaccharide transport,11,InterPro2GO
IEA,GO_REF:0000002,GO:0006493,protein O-linked glycosylation,11,InterPro2GO
IEA,GO_REF:0000002,GO:0006047,UDP-N-acetylglucosamine metabolic process,11,InterPro2GO
IEA,GO_REF:0000002,GO:0006071,glycerol metabolic process,11,InterPro2GO
IEA,GO_REF:0000002,GO:0008993,rhamnulokinase activity,11,InterPro2GO
IEA,GO_REF:0000002,GO:0006413,translational initiation,11,InterPro2GO
IEA,GO_REF:0000002,GO:0005980,glycogen catabolic process,11,InterPro2GO
IEA,GO_REF:0000002,GO:0042802,identical protein binding,10,InterPro2GO
IEA,GO_REF:0000002,GO:0004135,"amylo-alpha-1,6-glucosidase activity",10,InterPro2GO
IEA,GO_REF:0000002,GO:0009234,menaquinone biosynthetic process,10,InterPro2GO
IEA,GO_REF:0000002,GO:0008479,tRNA-guanosine(34) queuine transglycosylase activity,10,InterPro2GO
IEA,GO_REF:0000002,GO:0046294,formaldehyde catabolic process,10,InterPro2GO
IEA,GO_REF:0000002,GO:0030418,nicotianamine biosynthetic process,10,InterPro2GO
IEA,GO_REF:0000002,GO:0052861,"endo-1,3(4)-beta-glucanase activity",10,InterPro2GO
IEA,GO_REF:0000002,GO:0005835,fatty acid synthase complex,10,InterPro2GO
IEA,GO_REF:0000002,GO:0008408,3'-5' exonuclease activity,10,InterPro2GO
IEA,GO_REF:0000002,GO:0006811,monoatomic ion transport,10,InterPro2GO
IEA,GO_REF:0000002,GO:0030410,nicotianamine synthase activity,10,InterPro2GO
IEA,GO_REF:0000002,GO:0008986,"pyruvate, water dikinase activity",10,InterPro2GO
IEA,GO_REF:0000002,GO:0004014,adenosylmethionine decarboxylase activity,10,InterPro2GO
IEA,GO_REF:0000002,GO:0004312,fatty acid synthase activity,10,InterPro2GO
IEA,GO_REF:0000002,GO:0009007,site-specific DNA-methyltransferase (adenine-specific) activity,10,InterPro2GO
IEA,GO_REF:0000002,GO:0009381,excinuclease ABC activity,10,InterPro2GO
IEA,GO_REF:0000002,GO:0008756,o-succinylbenzoate-CoA ligase activity,10,InterPro2GO
IEA,GO_REF:0000002,GO:0043917,"ribose 1,5-bisphosphate isomerase activity",10,InterPro2GO
IEA,GO_REF:0000002,GO:0004850,uridine phosphorylase activity,10,InterPro2GO
IEA,GO_REF:0000002,GO:0006275,regulation of DNA replication,9,InterPro2GO
IEA,GO_REF:0000002,GO:0010133,L-proline catabolic process to L-glutamate,9,InterPro2GO
IEA,GO_REF:0000002,GO:0045490,pectin catabolic process,9,InterPro2GO
IEA,GO_REF:0000002,GO:0000786,nucleosome,9,InterPro2GO
IEA,GO_REF:0000002,GO:0006488,dolichol-linked oligosaccharide biosynthetic process,9,InterPro2GO
IEA,GO_REF:0000002,GO:0042545,cell wall modification,9,InterPro2GO
IEA,GO_REF:0000002,GO:0004642,phosphoribosylformylglycinamidine synthase activity,9,InterPro2GO
IEA,GO_REF:0000002,GO:0001717,conversion of seryl-tRNAsec to selenocys-tRNAsec,9,InterPro2GO
IEA,GO_REF:0000002,GO:0006004,fucose metabolic process,9,InterPro2GO
IEA,GO_REF:0000002,GO:0048511,rhythmic process,9,InterPro2GO
IEA,GO_REF:0000002,GO:0006750,glutathione biosynthetic process,9,InterPro2GO
IEA,GO_REF:0000002,GO:0006526,L-arginine biosynthetic process,9,InterPro2GO
IEA,GO_REF:0000002,GO:0019478,D-amino acid catabolic process,9,InterPro2GO
IEA,GO_REF:0000002,GO:0008305,integrin complex,9,InterPro2GO
IEA,GO_REF:0000002,GO:0017001,antibiotic catabolic process,9,InterPro2GO
IEA,GO_REF:0000002,GO:0000774,adenyl-nucleotide exchange factor activity,9,InterPro2GO
IEA,GO_REF:0000002,GO:0070007,glutamic-type endopeptidase activity,9,InterPro2GO
IEA,GO_REF:0000002,GO:0000255,allantoin metabolic process,9,InterPro2GO
IEA,GO_REF:0000002,GO:0030979,alpha-glucan biosynthetic process,9,InterPro2GO
IEA,GO_REF:0000002,GO:0004657,proline dehydrogenase activity,9,InterPro2GO
IEA,GO_REF:0000002,GO:0008773,[protein-PII] uridylyltransferase activity,9,InterPro2GO
IEA,GO_REF:0000002,GO:0031179,peptide modification,9,InterPro2GO
IEA,GO_REF:0000002,GO:0015081,sodium ion transmembrane transporter activity,9,InterPro2GO
IEA,GO_REF:0000002,GO:0030416,methylamine metabolic process,8,InterPro2GO
IEA,GO_REF:0000002,GO:0008725,DNA-3-methyladenine glycosylase activity,8,InterPro2GO
IEA,GO_REF:0000002,GO:0015944,formate oxidation,8,InterPro2GO
IEA,GO_REF:0000002,GO:0015031,protein transport,8,InterPro2GO
IEA,GO_REF:0000002,GO:0004316,3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity,8,InterPro2GO
IEA,GO_REF:0000002,GO:0008736,L-fucose isomerase activity,8,InterPro2GO
IEA,GO_REF:0000002,GO:0044205,'de novo' UMP biosynthetic process,8,InterPro2GO
IEA,GO_REF:0000002,GO:0045333,cellular respiration,8,InterPro2GO
IEA,GO_REF:0000002,GO:0004378,"GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity",8,InterPro2GO
IEA,GO_REF:0000002,GO:0016920,pyroglutamyl-peptidase activity,8,InterPro2GO
IEA,GO_REF:0000002,GO:0015979,photosynthesis,8,InterPro2GO
IEA,GO_REF:0000002,GO:0010960,magnesium ion homeostasis,8,InterPro2GO
IEA,GO_REF:0000002,GO:0003918,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity",8,InterPro2GO
IEA,GO_REF:0000002,GO:0031411,gas vesicle,8,InterPro2GO
IEA,GO_REF:0000002,GO:0006553,lysine metabolic process,8,InterPro2GO
IEA,GO_REF:0000002,GO:0003885,"D-arabinono-1,4-lactone oxidase activity",8,InterPro2GO
IEA,GO_REF:0000002,GO:0016899,"oxidoreductase activity, acting on the CH-OH group of donors, oxygen as acceptor",8,InterPro2GO
IEA,GO_REF:0000002,GO:0004067,asparaginase activity,8,InterPro2GO
IEA,GO_REF:0000002,GO:0008984,protein-glutamate methylesterase activity,8,InterPro2GO
IEA,GO_REF:0000002,GO:0015661,L-lysine efflux transmembrane transporter activity,8,InterPro2GO
IEA,GO_REF:0000002,GO:0033743,peptide-methionine (R)-S-oxide reductase activity,8,InterPro2GO
IEA,GO_REF:0000002,GO:0016833,oxo-acid-lyase activity,8,InterPro2GO
IEA,GO_REF:0000002,GO:1903401,L-lysine transmembrane transport,8,InterPro2GO
IEA,GO_REF:0000002,GO:0030599,pectinesterase activity,8,InterPro2GO
IEA,GO_REF:0000002,GO:0004042,L-glutamate N-acetyltransferase activity,8,InterPro2GO
IEA,GO_REF:0000002,GO:0042134,rRNA primary transcript binding,7,InterPro2GO
IEA,GO_REF:0000002,GO:0008705,methionine synthase activity,7,InterPro2GO
IEA,GO_REF:0000002,GO:0008664,"RNA 2',3'-cyclic 3'-phosphodiesterase activity",7,InterPro2GO
IEA,GO_REF:0000002,GO:0002128,tRNA nucleoside ribose methylation,7,InterPro2GO
IEA,GO_REF:0000002,GO:0033739,preQ1 synthase activity,7,InterPro2GO
IEA,GO_REF:0000002,GO:0006040,amino sugar metabolic process,7,InterPro2GO
IEA,GO_REF:0000002,GO:0008271,secondary active sulfate transmembrane transporter activity,7,InterPro2GO
IEA,GO_REF:0000002,GO:0009254,peptidoglycan turnover,7,InterPro2GO
IEA,GO_REF:0000002,GO:0006334,nucleosome assembly,7,InterPro2GO
IEA,GO_REF:0000002,GO:0051604,protein maturation,7,InterPro2GO
IEA,GO_REF:0000002,GO:0002182,cytoplasmic translational elongation,7,InterPro2GO
IEA,GO_REF:0000002,GO:0016852,sirohydrochlorin cobaltochelatase activity,7,InterPro2GO
IEA,GO_REF:0000002,GO:0003887,DNA-directed DNA polymerase activity,7,InterPro2GO
IEA,GO_REF:0000002,GO:0008800,beta-lactamase activity,7,InterPro2GO
IEA,GO_REF:0000002,GO:0009451,RNA modification,7,InterPro2GO
IEA,GO_REF:0000002,GO:0003909,DNA ligase activity,7,InterPro2GO
IEA,GO_REF:0000002,GO:0019251,anaerobic cobalamin biosynthetic process,7,InterPro2GO
IEA,GO_REF:0000002,GO:0019491,ectoine biosynthetic process,7,InterPro2GO
IEA,GO_REF:0000002,GO:0015087,cobalt ion transmembrane transporter activity,7,InterPro2GO
IEA,GO_REF:0000002,GO:0036055,protein-succinyllysine desuccinylase activity,7,InterPro2GO
IEA,GO_REF:0000002,GO:0008311,double-stranded DNA 3'-5' DNA exonuclease activity,7,InterPro2GO
IEA,GO_REF:0000002,GO:0002953,5'-deoxynucleotidase activity,7,InterPro2GO
IEA,GO_REF:0000002,GO:0016612,molybdenum-iron nitrogenase complex,7,InterPro2GO
IEA,GO_REF:0000002,GO:0003855,3-dehydroquinate dehydratase activity,7,InterPro2GO
IEA,GO_REF:0000002,GO:0004784,superoxide dismutase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0006793,phosphorus metabolic process,6,InterPro2GO
IEA,GO_REF:0000002,GO:0008701,4-hydroxy-2-oxovalerate aldolase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0043531,ADP binding,6,InterPro2GO
IEA,GO_REF:0000002,GO:0016405,CoA-ligase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0004565,beta-galactosidase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0090560,2-(3-amino-3-carboxypropyl)histidine synthase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0050151,oleate hydratase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0042391,regulation of membrane potential,6,InterPro2GO
IEA,GO_REF:0000002,GO:0009982,pseudouridine synthase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0047343,glucose-1-phosphate cytidylyltransferase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0005249,voltage-gated potassium channel activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0004629,phospholipase C activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0033922,peptidoglycan beta-N-acetylmuramidase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0006694,steroid biosynthetic process,6,InterPro2GO
IEA,GO_REF:0000002,GO:0052689,carboxylic ester hydrolase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0052699,ergothioneine biosynthetic process,6,InterPro2GO
IEA,GO_REF:0000002,GO:0016540,protein autoprocessing,6,InterPro2GO
IEA,GO_REF:0000002,GO:0006799,polyphosphate biosynthetic process,6,InterPro2GO
IEA,GO_REF:0000002,GO:0030435,sporulation resulting in formation of a cellular spore,6,InterPro2GO
IEA,GO_REF:0000002,GO:0015385,sodium:proton antiporter activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0003998,acylphosphatase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0047487,oligogalacturonide lyase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0003844,"1,4-alpha-glucan branching enzyme activity",6,InterPro2GO
IEA,GO_REF:0000002,GO:0003756,protein disulfide isomerase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0005992,trehalose biosynthetic process,6,InterPro2GO
IEA,GO_REF:0000002,GO:0003779,actin binding,6,InterPro2GO
IEA,GO_REF:0000002,GO:0042126,nitrate metabolic process,6,InterPro2GO
IEA,GO_REF:0000002,GO:0004489,methylenetetrahydrofolate reductase [NAD(P)H] activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0008252,nucleotidase activity,6,InterPro2GO
IEA,GO_REF:0000002,GO:0006555,methionine metabolic process,6,InterPro2GO
IEA,GO_REF:0000002,GO:0008670,"2,4-dienoyl-CoA reductase (NADPH) activity",5,InterPro2GO
IEA,GO_REF:0000002,GO:0006570,tyrosine metabolic process,5,InterPro2GO
IEA,GO_REF:0000002,GO:0009523,photosystem II,5,InterPro2GO
IEA,GO_REF:0000002,GO:0004499,"N,N-dimethylaniline monooxygenase activity",5,InterPro2GO
IEA,GO_REF:0000002,GO:0008131,primary methylamine oxidase activity,5,InterPro2GO
IEA,GO_REF:0000002,GO:0030655,beta-lactam antibiotic catabolic process,5,InterPro2GO
IEA,GO_REF:0000002,GO:0004376,GPI mannosyltransferase activity,5,InterPro2GO
IEA,GO_REF:0000002,GO:0017183,protein histidyl modification to diphthamide,5,InterPro2GO
IEA,GO_REF:0000002,GO:0045254,pyruvate dehydrogenase complex,5,InterPro2GO
IEA,GO_REF:0000002,GO:0046174,polyol catabolic process,5,InterPro2GO
IEA,GO_REF:0000002,GO:0033735,aspartate dehydrogenase [NAD(P)+] activity,5,InterPro2GO
IEA,GO_REF:0000002,GO:0009062,fatty acid catabolic process,5,InterPro2GO
IEA,GO_REF:0000002,GO:0019898,extrinsic component of membrane,5,InterPro2GO
