evidence_type,supporting_references,go_term,go_term_label,association_count,method_name
IEA,GO_REF:0000002,GO:0000245,spliceosomal complex assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0071797,LUBAC complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0070976,TIR domain binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0070897,transcription preinitiation complex assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0032543,mitochondrial translation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0001534,radial spoke,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000931,gamma-tubulin ring complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0001227,"DNA-binding transcription repressor activity, RNA polymerase II-specific",1,InterPro2GO
IEA,GO_REF:0000002,GO:0090266,regulation of mitotic cell cycle spindle assembly checkpoint,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000228,nuclear chromosome,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007064,mitotic sister chromatid cohesion,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008654,phospholipid biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0033566,gamma-tubulin complex localization,1,InterPro2GO
IEA,GO_REF:0000002,GO:0035735,intraciliary transport involved in cilium assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0038166,angiotensin-activated signaling pathway,1,InterPro2GO
IEA,GO_REF:0000002,GO:2000640,positive regulation of SREBP signaling pathway,1,InterPro2GO
IEA,GO_REF:0000002,GO:0046540,U4/U6 x U5 tri-snRNP complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006654,phosphatidic acid biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006419,alanyl-tRNA aminoacylation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004989,octopamine receptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005178,integrin binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0003729,mRNA binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0048193,Golgi vesicle transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0048255,mRNA stabilization,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006265,DNA topological change,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006384,transcription initiation at RNA polymerase III promoter,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006895,Golgi to endosome transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008047,enzyme activator activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005758,mitochondrial intermembrane space,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031012,extracellular matrix,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006729,tetrahydrobiopterin biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016126,sterol biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007096,regulation of exit from mitosis,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007268,chemical synaptic transmission,1,InterPro2GO
IEA,GO_REF:0000002,GO:0032299,ribonuclease H2 complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008569,minus-end-directed microtubule motor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009312,oligosaccharide biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0045296,cadherin binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0043123,positive regulation of canonical NF-kappaB signal transduction,1,InterPro2GO
IEA,GO_REF:0000002,GO:0140358,P-type transmembrane transporter activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0032933,SREBP signaling pathway,1,InterPro2GO
IEA,GO_REF:0000002,GO:0032481,positive regulation of type I interferon production,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030488,tRNA methylation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0003711,transcription elongation factor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030132,clathrin coat of coated pit,1,InterPro2GO
IEA,GO_REF:0000002,GO:0034736,cholesterol O-acyltransferase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030010,establishment of cell polarity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0015054,gastrin receptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0045905,positive regulation of translational termination,1,InterPro2GO
IEA,GO_REF:0000002,GO:0045995,regulation of embryonic development,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016500,protein-hormone receptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005154,epidermal growth factor receptor binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0046914,transition metal ion binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004930,G protein-coupled receptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0003688,DNA replication origin binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007218,neuropeptide signaling pathway,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000956,nuclear-transcribed mRNA catabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016197,endosomal transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000339,RNA cap binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006814,sodium ion transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000723,telomere maintenance,1,InterPro2GO
IEA,GO_REF:0000002,GO:0060261,positive regulation of transcription initiation by RNA polymerase II,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030276,clathrin binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031965,nuclear membrane,1,InterPro2GO
IEA,GO_REF:0000002,GO:0070176,DRM complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0140658,ATP-dependent chromatin remodeler activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0044548,S100 protein binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031409,pigment binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0033177,"proton-transporting two-sector ATPase complex, proton-transporting domain",1,InterPro2GO
IEA,GO_REF:0000002,GO:0010506,regulation of autophagy,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007267,cell-cell signaling,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016788,"hydrolase activity, acting on ester bonds",1,InterPro2GO
IEA,GO_REF:0000002,GO:0043495,protein-membrane adaptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007040,lysosome organization,1,InterPro2GO
IEA,GO_REF:0000002,GO:1902017,regulation of cilium assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0120212,sperm head-tail coupling apparatus,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006103,2-oxoglutarate metabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",1,InterPro2GO
IEA,GO_REF:0000002,GO:0003689,DNA clamp loader activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0036094,small molecule binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006392,transcription elongation by mitochondrial RNA polymerase,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006418,tRNA aminoacylation for protein translation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006606,protein import into nucleus,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006884,cell volume homeostasis,1,InterPro2GO
IEA,GO_REF:0000002,GO:0098656,monoatomic anion transmembrane transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008255,ecdysis-triggering hormone activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0090730,Las1 complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000390,spliceosomal complex disassembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008483,transaminase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007034,vacuolar transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007010,cytoskeleton organization,1,InterPro2GO
IEA,GO_REF:0000002,GO:0048280,vesicle fusion with Golgi apparatus,1,InterPro2GO
IEA,GO_REF:0000002,GO:0010038,response to metal ion,1,InterPro2GO
IEA,GO_REF:0000002,GO:0002151,G-quadruplex RNA binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0042742,defense response to bacterium,1,InterPro2GO
IEA,GO_REF:0000002,GO:0046314,phosphocreatine biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008046,axon guidance receptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006829,zinc ion transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0090482,vitamin transmembrane transporter activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0042255,ribosome assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006420,arginyl-tRNA aminoacylation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006388,"tRNA splicing, via endonucleolytic cleavage and ligation",1,InterPro2GO
IEA,GO_REF:0000002,GO:0006275,regulation of DNA replication,1,InterPro2GO
IEA,GO_REF:0000002,GO:0046952,ketone body catabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0046600,negative regulation of centriole replication,1,InterPro2GO
IEA,GO_REF:0000002,GO:0017053,transcription repressor complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031297,replication fork processing,1,InterPro2GO
IEA,GO_REF:0000002,GO:0015643,toxic substance binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009253,peptidoglycan catabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031625,ubiquitin protein ligase binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005092,GDP-dissociation inhibitor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009897,external side of plasma membrane,1,InterPro2GO
IEA,GO_REF:0000002,GO:2000431,"regulation of cytokinesis, actomyosin contractile ring assembly",1,InterPro2GO
IEA,GO_REF:0000002,GO:2000641,regulation of early endosome to late endosome transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0070536,protein K63-linked deubiquitination,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031175,neuron projection development,1,InterPro2GO
IEA,GO_REF:0000002,GO:0140673,transcription elongation-coupled chromatin remodeling,1,InterPro2GO
IEA,GO_REF:0000002,GO:0052745,inositol phosphate phosphatase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0051694,pointed-end actin filament capping,1,InterPro2GO
IEA,GO_REF:0000002,GO:0051018,protein kinase A binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0051289,protein homotetramerization,1,InterPro2GO
IEA,GO_REF:0000002,GO:0060090,molecular adaptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0060147,regulation of post-transcriptional gene silencing,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030334,regulation of cell migration,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031032,actomyosin structure organization,1,InterPro2GO
IEA,GO_REF:0000002,GO:0070286,axonemal dynein complex assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0061015,snRNA import into nucleus,1,InterPro2GO
IEA,GO_REF:0000002,GO:0072487,MSL complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0042732,D-xylose metabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0043039,tRNA aminoacylation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004672,protein kinase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0046873,metal ion transmembrane transporter activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0033679,3'-5' DNA/RNA helicase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000122,negative regulation of transcription by RNA polymerase II,1,InterPro2GO
IEA,GO_REF:0000002,GO:0001726,ruffle,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005802,trans-Golgi network,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006616,"SRP-dependent cotranslational protein targeting to membrane, translocation",1,InterPro2GO
IEA,GO_REF:0000002,GO:0006694,steroid biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016208,AMP binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006099,tricarboxylic acid cycle,1,InterPro2GO
IEA,GO_REF:0000002,GO:0002182,cytoplasmic translational elongation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0015936,coenzyme A metabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016010,dystrophin-associated glycoprotein complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008537,proteasome activator complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0141039,phosphatidylinositol 3-kinase inhibitor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0106005,RNA 5'-cap (guanine-N7)-methylation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0010387,COP9 signalosome assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0017056,structural constituent of nuclear pore,1,InterPro2GO
IEA,GO_REF:0000002,GO:0015095,magnesium ion transmembrane transporter activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0017065,single-strand selective uracil DNA N-glycosylase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007517,muscle organ development,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004792,thiosulfate-cyanide sulfurtransferase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008418,protein-N-terminal asparagine amidohydrolase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005520,insulin-like growth factor binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005537,D-mannose binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006605,protein targeting,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006415,translational termination,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006401,RNA catabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0003352,regulation of cilium movement,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005765,lysosomal membrane,1,InterPro2GO
IEA,GO_REF:0000002,GO:0048476,Holliday junction resolvase complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0051898,negative regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006325,chromatin organization,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005761,mitochondrial ribosome,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030155,regulation of cell adhesion,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1,InterPro2GO
IEA,GO_REF:0000002,GO:0032456,endocytic recycling,1,InterPro2GO
IEA,GO_REF:0000002,GO:0070005,cysteine-type aminopeptidase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000151,ubiquitin ligase complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031509,subtelomeric heterochromatin formation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0045121,membrane raft,1,InterPro2GO
IEA,GO_REF:0000002,GO:0070628,proteasome binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0072423,response to DNA damage checkpoint signaling,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030674,protein-macromolecule adaptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006826,iron ion transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0050906,detection of stimulus involved in sensory perception,1,InterPro2GO
IEA,GO_REF:0000002,GO:0060964,regulation of miRNA-mediated gene silencing,1,InterPro2GO
IEA,GO_REF:0000002,GO:0043124,negative regulation of canonical NF-kappaB signal transduction,1,InterPro2GO
IEA,GO_REF:0000002,GO:0046168,glycerol-3-phosphate catabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0048039,ubiquinone binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0070988,demethylation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008541,"proteasome regulatory particle, lid subcomplex",1,InterPro2GO
IEA,GO_REF:0000002,GO:0032934,sterol binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031145,anaphase-promoting complex-dependent catabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0070004,cysteine-type exopeptidase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008091,spectrin,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008093,cytoskeletal anchor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008430,selenium binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009408,response to heat,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031390,Ctf18 RFC-like complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006083,acetate metabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005879,axonemal microtubule,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009156,ribonucleoside monophosphate biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000724,double-strand break repair via homologous recombination,1,InterPro2GO
IEA,GO_REF:0000002,GO:0019894,kinesin binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0001507,acetylcholine catabolic process in synaptic cleft,1,InterPro2GO
IEA,GO_REF:0000002,GO:0032968,positive regulation of transcription elongation by RNA polymerase II,1,InterPro2GO
IEA,GO_REF:0000002,GO:0097193,intrinsic apoptotic signaling pathway,1,InterPro2GO
IEA,GO_REF:0000002,GO:0071025,RNA surveillance,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016818,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides",1,InterPro2GO
IEA,GO_REF:0000002,GO:0015662,P-type ion transporter activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005049,nuclear export signal receptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016226,iron-sulfur cluster assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0016787,hydrolase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004857,enzyme inhibitor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0035082,axoneme assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004111,creatine kinase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0035494,SNARE complex disassembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0036038,MKS complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005549,odorant binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0003712,transcription coregulator activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0045333,cellular respiration,1,InterPro2GO
IEA,GO_REF:0000002,GO:0045211,postsynaptic membrane,1,InterPro2GO
IEA,GO_REF:0000002,GO:0043169,cation binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0035278,miRNA-mediated gene silencing by inhibition of translation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0042302,structural constituent of cuticle,1,InterPro2GO
IEA,GO_REF:0000002,GO:0046654,tetrahydrofolate biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005000,vasopressin receptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0002039,p53 binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005730,nucleolus,1,InterPro2GO
IEA,GO_REF:0000002,GO:0051010,microtubule plus-end binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0022848,acetylcholine-gated monoatomic cation-selective channel activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030133,transport vesicle,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031110,regulation of microtubule polymerization or depolymerization,1,InterPro2GO
IEA,GO_REF:0000002,GO:0071008,U2-type post-mRNA release spliceosomal complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0001522,pseudouridine synthesis,1,InterPro2GO
IEA,GO_REF:0000002,GO:0019992,diacylglycerol binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000062,fatty-acyl-CoA binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0032469,endoplasmic reticulum calcium ion homeostasis,1,InterPro2GO
IEA,GO_REF:0000002,GO:0140492,metal-dependent deubiquitinase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005839,proteasome core complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009231,riboflavin biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0045182,translation regulator activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006307,DNA alkylation repair,1,InterPro2GO
IEA,GO_REF:0000002,GO:0048268,clathrin coat assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005834,heterotrimeric G-protein complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006488,dolichol-linked oligosaccharide biosynthetic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006821,chloride transport,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005829,cytosol,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005813,centrosome,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008324,monoatomic cation transmembrane transporter activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009410,response to xenobiotic stimulus,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009617,response to bacterium,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005871,kinesin complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007346,regulation of mitotic cell cycle,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007172,signal complex assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030968,endoplasmic reticulum unfolded protein response,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006680,glucosylceramide catabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0051604,protein maturation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000012,single strand break repair,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000077,DNA damage checkpoint signaling,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005849,mRNA cleavage factor complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",1,InterPro2GO
IEA,GO_REF:0000002,GO:0002100,tRNA wobble adenosine to inosine editing,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006874,intracellular calcium ion homeostasis,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008308,voltage-gated monoatomic anion channel activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0051259,protein complex oligomerization,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009249,protein lipoylation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008296,3'-5'-DNA exonuclease activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0050953,sensory perception of light stimulus,1,InterPro2GO
IEA,GO_REF:0000002,GO:0019427,acetyl-CoA biosynthetic process from acetate,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006309,apoptotic DNA fragmentation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0034709,methylosome,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005793,endoplasmic reticulum-Golgi intermediate compartment,1,InterPro2GO
IEA,GO_REF:0000002,GO:0003747,translation release factor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007624,ultradian rhythm,1,InterPro2GO
IEA,GO_REF:0000002,GO:0043175,RNA polymerase core enzyme binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004896,cytokine receptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0042147,"retrograde transport, endosome to Golgi",1,InterPro2GO
IEA,GO_REF:0000002,GO:0004812,aminoacyl-tRNA ligase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0003341,cilium movement,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004890,GABA-A receptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008191,metalloendopeptidase inhibitor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004997,thyrotropin-releasing hormone receptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030041,actin filament polymerization,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030507,spectrin binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031491,nucleosome binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0072583,clathrin-dependent endocytosis,1,InterPro2GO
IEA,GO_REF:0000002,GO:0030515,snoRNA binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0071816,tail-anchored membrane protein insertion into ER membrane,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031179,peptide modification,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005891,voltage-gated calcium channel complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0031011,Ino80 complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0048011,neurotrophin TRK receptor signaling pathway,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005991,trehalose metabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0046294,formaldehyde catabolic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005516,calmodulin binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0060703,deoxyribonuclease inhibitor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006270,DNA replication initiation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006303,double-strand break repair via nonhomologous end joining,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006614,SRP-dependent cotranslational protein targeting to membrane,1,InterPro2GO
IEA,GO_REF:0000002,GO:0060294,cilium movement involved in cell motility,1,InterPro2GO
IEA,GO_REF:0000002,GO:0008283,cell population proliferation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0043065,positive regulation of apoptotic process,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005884,actin filament,1,InterPro2GO
IEA,GO_REF:0000002,GO:0003824,catalytic activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0050750,low-density lipoprotein particle receptor binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007032,endosome organization,1,InterPro2GO
IEA,GO_REF:0000002,GO:0007423,sensory organ development,1,InterPro2GO
IEA,GO_REF:0000002,GO:1990426,mitotic recombination-dependent replication fork processing,1,InterPro2GO
IEA,GO_REF:0000002,GO:0071339,MLL1 complex,1,InterPro2GO
IEA,GO_REF:0000002,GO:0009306,protein secretion,1,InterPro2GO
IEA,GO_REF:0000002,GO:0070481,"nuclear-transcribed mRNA catabolic process, non-stop decay",1,InterPro2GO
IEA,GO_REF:0000002,GO:0032266,phosphatidylinositol-3-phosphate binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004828,serine-tRNA ligase activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004022,alcohol dehydrogenase (NAD+) activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0001607,neuromedin U receptor activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0071163,DNA replication preinitiation complex assembly,1,InterPro2GO
IEA,GO_REF:0000002,GO:0017025,TBP-class protein binding,1,InterPro2GO
IEA,GO_REF:0000002,GO:1902975,mitotic DNA replication initiation,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006914,autophagy,1,InterPro2GO
IEA,GO_REF:0000002,GO:0006974,DNA damage response,1,InterPro2GO
IEA,GO_REF:0000002,GO:0061138,morphogenesis of a branching epithelium,1,InterPro2GO
IEA,GO_REF:0000002,GO:0019236,response to pheromone,1,InterPro2GO
IEA,GO_REF:0000002,GO:1904294,positive regulation of ERAD pathway,1,InterPro2GO
IEA,GO_REF:0000002,GO:1990504,dense core granule exocytosis,1,InterPro2GO
IEA,GO_REF:0000002,GO:0000281,mitotic cytokinesis,1,InterPro2GO
IEA,GO_REF:0000002,GO:0005249,voltage-gated potassium channel activity,1,InterPro2GO
IEA,GO_REF:0000002,GO:0004066,asparagine synthase (glutamine-hydrolyzing) activity,1,InterPro2GO
